"Gene","log2FC","MYB3|ABA","MYB3|EtOH","ABF1|ABA","ABF1|EtOH","FBH3|ABA","FBH3|EtOH","NFYC2|ABA","NFYC2|EtOH","ANAC032|ABA","ANAC032|EtOH","HB6|ABA","HB6|EtOH","GBF3|ABA","GBF3|EtOH","HB7|ABA","HB7|EtOH","ABF4|ABA","ABF4|EtOH","GBF2|ABA","GBF2|EtOH","RD26|ABA","RD26|EtOH","ABF3|ABA","ABF3|EtOH","HAT22|ABA","HAT22|EtOH","ZAT6|ABA","ZAT6|EtOH","AT5G04760|ABA","AT5G04760|EtOH","DREB2A|ABA","DREB2A|EtOH","HSFA6A|ABA","HSFA6A|EtOH","NFYB2|ABA","NFYB2|EtOH","ANAC102|ABA","ANAC102|EtOH","HB5|ABA","HB5|EtOH","MYB44|ABA","MYB44|EtOH"
"AT4G12130",1.3196718322304,0,0,3.93442070523951,2.91813765085328,0,0,4.20458604517315,3.74893712547037,0.974145920389138,0,0,0,4.36456866821188,4.3202835777997,1.03297862540836,0,2.92688891180241,2.90938022895889,3.42269973259725,3.30079469030716,1.93985094938377,2.08993822642662,3.01339930321978,2.99495616974784,0,0,1.88072721657232,0,0.90281602069998,0,0,0,1.02950900542286,0,7.2709630189234,5.25361157700559,0,0,0,0,2.64223351283242,1.9675009380459
"AT4G12290",0.0189355235557966,1.42918002897725,0,1.27803769249181,0,0,0,1.88340629193934,0,1.90048433140808,1.75630914451565,1.28631280053765,0,1.88142953080587,1.45011862452702,1.42071653995441,0,1.37501958144733,0,1.07761409068545,0.990985351041795,1.67521255221195,1.88615879270276,1.49447487112168,0,1.63432631507665,1.40619848744163,1.88353212478148,1.26884650211537,1.42679949564643,1.20918890435064,0,0,0,0,3.09833479167969,2.91578970087539,2.01316431921445,1.78868754750299,0,0,1.66114389731042,1.73339645976376
"AT4G12300",0.374357827525851,1.25351226078683,1.27944538684165,1.74891387494942,0,0,0,0.859945008680897,2.08989361930382,2.00784197472334,0,3.14729192321454,2.79880026549938,3.37264918309255,3.39992127891271,3.09866788305132,2.66780624105738,2.39530709261051,1.75607638697622,2.61031451743742,2.21761924180353,2.2478182538597,2.28247084510591,2.26730498185254,2.67703740452124,2.23288263953211,1.92097089487472,2.16138379302435,0,1.95317316292202,2.50824951721217,0,0,0,0,4.29333633079104,3.97471484964071,0,0,3.144262649613,2.88590273542937,2.00035542405993,0
"AT4G12330",0.977172615070756,0,0,2.43150752347562,0,0,0,0,0,1.97985038916009,0,2.06839902128053,1.90372757776336,3.2716881075636,2.80650791034187,3.00066221253666,0,1.91643761810823,0,0,0,2.23096409360741,0,2.13754758206523,0,3.09584388189623,2.66166735208751,3.00537530240967,2.26798087921112,2.88222515623716,2.664330350717,0,0,0,0,2.22318328007515,1.86126972285362,0,0,1.89231567772352,0,1.98542050426462,0
"AT4G12400",1.01185230504643,0,0,0,0,0,0,2.85449442473312,2.62924592387601,0,0,1.14610487307457,1.18037328614666,1.8415857341343,1.61028242255836,2.71453160461287,0,1.56855522709888,1.65906938112684,1.29194770607822,1.29550492030736,2.08779445001701,1.19339934712435,1.90426640410981,1.63534850575565,0,0,2.16407391169851,0,2.04491170833547,1.11458318943975,0,0,3.54106387455347,0,3.15063578971344,3.35468744480312,0,0,1.09800625439598,1.16285936351112,1.96524412554453,0
"AT4G12460",0.719580373354116,0,0,2.99138187091857,0,0,0,2.22134565872477,0,0,0,2.09197421729107,1.96628736926982,2.84456336519175,2.58255422053519,2.6821408534847,0,2.37521515403626,2.13612302524889,1.9008056195136,0,1.86734942000683,0,2.54972075718995,2.28298606268206,1.99827266760809,0,2.4066231700474,0,2.50972784197562,2.13970560569595,0,0,0,0,4.53367961249517,3.01398441800542,0,0,1.9893369429905,1.96429742869037,2.05567448655019,0
"AT4G12470",-2.36718630603491,0,0,0,0,0,0,0,0,0.797215001077873,0,1.37303179085875,0.935114956802022,0.989058339531836,0.890882584518311,1.45082941612993,0.89166472918901,0,0,0,0,1.57615952702527,1.99484870524289,0.953529732593746,0.938550005384171,1.00798105733205,0.998592884427007,1.67538266488622,1.8837470978221,0.975733113756247,1.16230319743261,0,0,0,0,1.79351729394409,1.46207744039782,0,0,0,0.804501837978434,0.934180309246885,0.851806416539076
"AT4G12480",-4.758855238028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05538978421591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G12545",-2.29088416242916,0,0,0.867114131031483,0,0,0,0,0,0,0,0.697148730546307,0,0.982663482211229,0.849617933924425,1.69559643904628,0,0,0,0,0,0.656355115198363,0,0.659446925626634,0,1.58485994277061,1.59312932258146,1.6769049587435,1.96919877634079,0.714638332030131,0.6832454626394,0,0,0,0,1.18294949873247,0,0,0,0,0,0,0
"AT4G12550",-1.10394786888824,0,0,1.23707368790849,0,0,0,0,0,0,0,0.995254789990465,0,1.33622006165902,1.16769471949894,1.13516145096425,0,0,0,0,0,0.937642403415696,0,0.922789817820941,0,1.02036734631787,1.00780017279825,1.24179339595758,0,1.02294730264351,0.962487280108602,1.29392154136207,0,0,0,1.54755700479471,1.21609555650038,0,0,0,0,0.84402838346519,0.843336812797033
"AT4G12580",3.53400325126036,0,0,0,0,0,0,0,0,1.94305902759352,0,0,0,2.55465439819833,1.70034194095761,0,0,1.58687325149336,0,0,0,2.05846391559816,2.5376250386808,1.70261057563258,0,0,0,0,0,0,0,0,0,0,0,3.56238520440047,0,2.15606058466022,1.97565604723786,0,0,0,0
"AT4G12680",0.751951487767591,0,0,0,0,0,0,0,0,0,0,0,0,3.86820753657334,3.1068342151031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17695270494096,0,0,0,0,0,0,0
"AT4G12690",0.039430310167608,2.33937738061938,2.44161053211689,2.6909996572191,2.2237647677794,0,2.04992083528989,2.75947625132783,2.15003358121945,0,0,1.95989314744577,3.07831189150258,3.63101856344024,3.6175387801914,1.89055089904915,2.23850716433385,1.86044851552701,1.76504089934614,2.1922627837803,2.32893150616148,2.09248972746803,2.3036496814182,2.00883034759574,1.98032022252326,2.16261292804783,3.33829454222334,1.91214048716443,2.31225812580082,1.96380676638962,2.08823075659162,0,0,2.15380027661738,0,7.5564818369848,5.32870117448413,0,0,3.21570180479706,3.19221391362771,3.12986017075818,2.83931252104431
"AT4G12870",-0.538565293699696,0,0,0,0,0,0,0,0,0,0,0,0,1.1674440593657,1.03205981103962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G12980",-0.597764292212004,0,0,0,0,0,0,0,0,0,0,0,0,2.70174892941094,2.33972407219663,0,0,0,0,1.85387456155077,1.70554575580685,0,1.54501169507804,0,0,0,0,0,0,0,1.39777535497606,0,0,0,0,0,0,0,0,0,1.93433483211873,3.52333623507863,3.54427774467505
"AT4G13010",0.654017142960765,1.99864221079533,0,3.41303499188814,2.22015228327581,0,0,3.7851031858444,3.56463085288762,1.97351032361439,0,2.30472193272609,2.15360360096293,4.77620057484261,4.77620057484261,2.69290198560983,0,3.00085111326897,2.86932338613497,3.9660330998228,3.82959219288152,2.31428431298697,2.16230301111976,3.11435141412773,3.08586806977915,0.852282449076088,0,2.4228032240679,0,2.48408876691839,2.19265505812341,0,0,1.03366750742712,0,8.91977408610819,6.29497345743329,0,0,1.90490126538218,0.927820265242909,2.46604606958853,1.18687587804297
"AT4G13050",-0.507117836234528,0,0,0,0,0,0,3.27152357607809,2.91441493046114,0,0,2.69649491634551,2.85438364889925,2.19458401888245,2.23769540267891,2.85618384674956,0,0,0,2.01902853915454,2.07910465087325,1.89099518246091,1.93763464121276,1.91398349479303,0,2.57387309610361,2.52652484221368,2.26124193520521,0,1.8408795905479,0,0,0,0,0,6.46674434572027,4.36687969030477,0,0,2.52651525679596,2.67723423837161,2.6705876637442,2.12617560822177
"AT4G13130",-0.822561294518291,2.0414476370516,1.76197717850863,2.44027869120946,0,0,0,0,0,2.15742243328215,0,2.45905939521684,2.38215909327669,2.5910681874757,2.49752076788276,2.79716595431082,2.12807642371156,0,0,1.6889362703825,1.822787414841,2.17744229619822,0,1.83883944964572,1.91148789346952,2.40891903020062,2.56826527243893,2.68985264826497,2.34298719080249,2.04444023238665,2.39965395700754,0,0,0,0,4.46691084737659,3.37811213996387,1.92585089550151,0,2.35032269575807,2.43149829854543,3.05743814746342,3.04105361928956
"AT4G13180",0.252624042186595,0,0,2.24244589075902,0,0,0,2.64397103840529,2.49243190251393,0,0,1.49636572182355,1.60561553808325,3.49436685707237,3.38525635168702,1.74477698902668,0,2.38490990976702,2.0040559990775,2.56026879363057,2.4422642203817,0,2.11115433725352,2.48124394670929,2.17639154798673,0,0,1.89413735143794,0,0,0,0,0,0,0,7.7777861784194,5.10173080540688,0,0,1.53943595859622,1.47150125445144,0,0
"AT4G13280",1.2415064015673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919331280142027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766041076422589,0,0,0
"AT4G13290",1.96374555505855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97497931329877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6055726976356,0,0,0
"AT4G13300",-3.39385378788529,0,0,0,0,0,0,0,0,0,0,0,0,2.14446468074522,1.83804491352501,1.1004995114831,0,0,0,0,0,0,0,1.00064951102766,0,0,0,1.40619288270992,1.16435125118744,1.39063437209945,1.46551667618294,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G13310",-1.44155456959014,0,0,0,0,0,0,0,0,0,0,0,0,2.13250664462026,2.01389190186968,0.996437206609982,0,0,0,0,0,0,0,0.899409028371388,0,0,0,1.22330062510894,1.00819748284061,1.25662140198646,1.32693865632715,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G13510",-0.74823446469289,0,0,0,0,0,0,0.972233311631233,0,0,0,0.992357638195033,0.942708263793497,2.16154150056337,1.24287947489044,2.1290144693399,0,0,0,0,0.875129393320175,1.95821979577074,2.20541167289977,0,0,0,0,1.85339910339594,0.901857482601569,2.15448521908706,2.4839275188527,0,0,0,0,3.21761039486861,2.76851764229656,0,0,0,0,2.15569497297683,0
"AT4G13620",0.338705109003605,1.90334171736247,0,1.9720241467066,0,0,0,0,0,0,0,0,0,2.61751738785437,2.39487580277283,1.48554221193311,0,0,0,1.82018554466135,0,1.73256868710583,0,1.8100724572082,0.966343592763617,1.65073278713659,1.59626209580127,2.22067054861058,1.19044998301903,2.36368841918129,2.38522477681493,0,0,0,0,1.52181752541126,0,0,0,0,0,0,0
"AT4G13710",-0.92780045187509,1.29894531115246,1.22152550026075,2.03318598073874,1.59939710282853,0,0,3.48153756710985,3.21760557809741,2.01379556223799,0,0,0,2.92841888503119,2.88951796812011,2.05403433808829,0,1.97415114050381,1.77927834916408,2.27442482299156,2.2627328983791,1.93959757093225,1.85741775524256,1.83942114626142,1.84454139413303,0,0,2.28186924727051,0,1.76470340455596,0,0,0,0,0,8.56087372696665,6.8359388043231,0,0,0,0,2.90688360911471,2.93732607288898
"AT4G13860",-1.33841829393755,0,0,1.8950942796095,1.24759598083975,0,0,1.72904983205017,1.55942785485537,0,0,1.10238112092576,0,2.23189196435381,2.2754697092467,1.04682751697138,0,1.49476391182953,1.6541362269545,1.7304862750164,1.67377504719957,0,0,1.58414379718934,1.75152028158297,0,0,1.04954279891944,0,1.08538780243257,1.20552383605827,0,0,0,0,3.63256182955863,2.95766159245413,0,0,0,0,0,0
"AT4G14020",0.670203124197798,1.38900801689425,1.36431480413673,1.82866301390191,0,0,0,1.56147655045431,0,2.14493279673579,1.7895983497229,2.83437548329045,2.82018941793039,2.23128084290678,2.05653243564723,3.15255908240252,2.52715296587085,1.27761175092185,0,1.50930686079999,1.42180220710495,1.82492920338044,2.22667644216066,1.66343512614599,1.48091358159611,1.54799093684635,1.90729874819172,1.70107244391706,0,1.53971430484832,1.53065867089567,0,0,0,0,4.32662653109239,2.34261678576365,2.65790275541006,2.65728810288992,2.46688790451799,2.5153870604956,1.61413961839338,0
"AT4G14250",-2.74153259063327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G14490",0.183932813407536,2.37306093011758,2.18003425902109,3.02396354458042,0,1.87522221591067,2.12099638120284,2.75565453828573,2.22074113427736,2.24904942935566,0,3.07312860957758,3.07650534002392,3.81254579442781,3.80870681578331,3.3340845252972,3.18661680525337,2.7085202507765,2.62219274923179,3.19224365479921,3.227370546475,2.57265915351836,2.39504866869987,2.88145011381683,2.78520551169917,2.91551251611876,3.01447959969133,3.07067967353018,2.85050618721515,2.64892781010497,2.24073081798913,2.34005472950396,0,0,0,7.21798101450527,4.56657048432819,1.81645200547134,0,2.95539244632545,2.96978015233542,2.70897958639621,2.33551092729064
"AT4G14560",-0.369097631235352,2.07581659111699,2.09720186583731,0,0,0,0,2.92873921272765,2.90007165359802,2.19192429490468,0,2.49321381142192,2.44063658683958,0,0,2.78103072905157,2.33860973348305,0,0,1.90553633831025,2.05819777348888,2.39620160086076,2.316274399489,2.25887808526714,2.13592870734205,2.20765356504631,2.25821750978369,2.52695971891815,2.39168476286848,2.07606130600892,2.3165569146676,0,0,0,0,7.73628951220701,6.15153357181554,0,0,2.04366576534116,2.13319193105154,2.16663194463253,2.04724993887299
"AT4G14580",1.08268989790466,1.91781529230286,0,0,0,0,0,0,0,0,0,0,0,2.38235149866306,2.40660767133361,0,0,0,0,1.05733270624261,1.00544561851635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86735044690414,0
"AT4G14630",-0.670464754829519,0,0,1.72921766539737,0,0,0,1.81713835329109,0,1.72468438810444,0,1.47012910186843,1.44422459571365,2.51690612091742,2.50644081480134,1.63580884019415,1.32798349038442,1.22484903055202,1.12869319723979,1.95109418350253,1.87266546890695,1.47690602678802,1.49779314702221,1.53855087697418,1.34653541472823,1.26548742018416,0,1.83727434879946,1.30418169388795,1.73242221380803,1.91877689172797,0,0,0,0,3.18562366079423,2.58917421264246,2.15499993565578,1.30199866574386,1.15778240985677,1.27401769065289,1.34144670407647,0
"AT4G14746",0.996943428040757,2.73293849920906,2.39318248823889,1.69079968077774,0,0,0,0,0,2.2714859181473,0,2.52764005754695,2.18897677109999,3.54930666256594,3.28211465743938,3.08835156254042,2.1189255050016,1.99575271677149,0.770751812902453,2.68425588464634,2.4181608175783,2.50592882974121,0,2.342594091665,1.89752158796063,2.6934415105058,2.56912150356033,3.17771776358366,2.92479034128064,2.55133130049011,2.31657088293147,3.77832920490018,0,0,0,3.97305502467917,2.9793784141056,0,0,2.45178613717953,2.45765553331691,3.38394133526166,2.98227843375252
"AT4G14780",-1.74301669192391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0550422967885,0,0,0,0,0,0,0,0,0,0,0,1.61271154150494,1.34173034184421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G14819",2.23574176487405,2.09220419844782,1.74781754712954,0,0,0,0,0,0,0,0,3.08736203205631,2.88073544567186,2.50301852705966,2.3101815691158,3.08903371599101,2.21912339434544,2.12878519061126,1.77010579526352,2.12608604781539,2.49617616223951,1.53638497530743,0,2.19156540760911,2.15421565585432,3.10536050737323,3.21341553180906,2.1514400002563,1.85645406612387,2.22445389496465,1.82770393889412,0,0,0,0,5.87688944993093,3.74287001846665,0,0,3.14007311761648,3.19872499304843,2.42845803423287,2.00816885309403
"AT4G15070",-0.457068731882728,0,0,1.77494163406278,0,0,0,2.73152026747607,2.09398765765489,0,0,0,0,2.61417249906916,2.36745483916034,2.07908983000145,0,2.05109732241558,1.93500952798245,2.42926595391294,2.19955844598731,2.20666927367305,0,2.1190729312002,1.86057572501021,0,0,0,0,0,0,0,0,0,0,4.34619287936494,2.93638937628656,0,0,0,0,0,0
"AT4G15120",3.5238497475361,2.06958938183044,0,3.92831914815275,2.89965036148906,0,0,4.3057717054546,3.71825512951949,2.66708378711429,0,0,0,2.84348501390244,2.84343540722521,2.16553674985628,0,2.88038365279956,1.59266992448557,3.2568987262279,3.18769509938532,2.25590634169101,0,2.90925185275227,3.0467179255114,0.766838203425849,0.730156172897481,2.47030244824243,0.790860944376722,2.05191784172803,1.85119129034363,0.922640383603711,0,1.71020336213404,0,9.81055102917688,7.25396026560004,2.48460141546241,0,0,0,2.01967648920737,0.799464356119699
"AT4G15230",-0.651663440237264,0,0,2.11910737898705,0,0,0,0,0,2.26586684454114,0,0,0,2.42533164500062,1.96693376526206,1.85838156537192,0,1.59884266153444,0,0,0,2.02047961986274,2.02837479165381,1.82644074771904,0,0,0,2.12778598363733,0,1.83055001167234,1.87017977083056,0,0,0,0,2.87115587584768,0,2.73169774498679,2.14502440378158,0,0,0,0
"AT4G15233",-0.821879673410076,1.70012406370024,0,2.84607279903009,0,0,0,0,0,1.6686827794539,0,2.26889119937452,2.31855321823661,2.51970439386114,2.45994379884434,2.40573611825693,2.12108037174315,1.94196910273688,0,1.84214419442546,1.90709445843068,2.00897384173405,2.07488534950829,2.14500639243907,1.95335539119417,2.0438351463351,2.01633742653438,2.50111202962436,2.3825927091428,1.97671071222001,2.29935051730475,0,0,0,0,4.23541831695006,3.36995344296486,1.74774406194738,1.75418013017841,2.25232994974405,2.4511613994203,2.57148476379603,2.25259299485576
"AT4G15248",4.1932680130792,0,0,2.34970407068346,0,0,0,3.09046530281479,0,2.22975107826914,0,2.57530577815463,0,3.91813288687293,3.59529648065629,2.9763198374675,0,2.44058858174028,2.25785518200796,2.943938319227,3.05538424634526,2.13069133644396,0,2.63805418913421,2.31457154044116,2.25908548974532,0,2.85830641311668,0,1.94079466708769,0,0,0,2.26088129593014,0,9.47424547226546,5.68073292635017,0,0,2.66190383927714,2.38514175868299,2.53334659534163,0
"AT4G15270",-4.26803515666379,0,0,0,0,0,0,1.40111533746971,1.32784088909002,0,0,0,0,3.21571656433311,2.67044754361643,0,0,0.941326652979253,1.09376359362177,1.71782765428725,1.70142790417551,1.98071394968978,0,0.927342032544471,0.966210750134903,0,0,0,0,0,0,0,0,0,0,3.00477948373593,2.3532945211117,0,0,0,0,0,0
"AT4G15290",-3.14233302212542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G15330",-0.688628634856364,2.082685590414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05745100856705,0,0,0,0,0,2.72409805818995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G15340",-1.41372869460472,1.19613240888464,0,0,0,0,0,0,0,0,0,0,0,2.08665856335966,1.63358157298889,0,0,0,0,0,0,1.18040061627018,0,0.909798595193432,0.91956658846113,0,0.921396005939344,1.43773474058755,1.15710966407407,1.0674177951481,1.12310915837322,0,0,0,0,0,0,0,0,0,0,0.983225048401807,0.98013726061755
"AT4G15390",-1.80558053029189,0,0,0,0,0,0,0,0,0,0,0,0,3.20992022726616,2.48263127147553,2.68475596471969,0,0,0,0,0,1.85113933336734,0,0,0,2.48679016732969,0,2.83528253157867,0,2.08647463836581,0,0,0,0,0,0,0,0,0,0,0,2.0650901105907,0
"AT4G15396",0.597274414274558,1.86706350059451,0,2.53133071577737,0,0,0,2.1724207735754,0,2.75553685320437,0,2.17749567379483,2.21350180712806,3.61527703297297,3.66045640469464,2.43454535320104,0,1.93663088835949,0,2.35439244836709,2.30480952925432,2.06866101191269,1.8430654264672,2.37095003120575,2.0376581351666,2.12334466052663,1.98806949720649,2.67264927496271,2.11064273644148,1.92119964851187,1.8678982106339,0,0,0,0,6.9419076002029,3.54920511903618,1.97487912882277,0,2.07244105795385,2.0096033106934,2.15308246283412,0
"AT4G15400",-1.14022167784972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81649681818383,0,0,0,0,0,1.62849760606978,0,2.56553872797364,2.33174295545098,0,0,0,0,0,0
"AT4G15563",0.897005732394385,0,0,0,0,0,0,0,0,0,0,0,0,2.62377809895333,1.92606779738965,0,0,0,0,0,0,2.44071427439477,0,2.01754603876293,0,1.94283292893321,0,2.58437438481419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G15610",0.864684202267611,1.91705526806838,1.92153361973898,2.32277587547712,1.75297996960703,0,1.56113844595721,1.8409504151259,0,2.45270540451747,1.80608962684428,2.14351391372676,1.92778687770366,2.704689108986,2.55466518932356,1.4168124308652,2.23290993257277,1.7629574876091,1.67838286200756,1.88046261180194,1.89107827178079,2.14363808268793,2.56141448728939,1.98100981195596,1.25820179484138,2.29035668797172,2.09759341285478,2.21056044344178,2.66745430733817,1.23399750243606,2.90644183810534,2.61384223789766,0,1.46783818174505,0,3.96597288002308,3.94664764649517,2.96689239765685,2.75270415041337,2.14480368537734,2.30543317929011,2.33329796903488,2.1097044434002
"AT4G15620",0.989458881123503,1.3619867416961,1.02716447668309,1.56715762646483,0.94879189498077,0,0,0.837033003718639,0,1.6138605875568,0,1.74465691152859,1.52962297095013,4.42902678061285,4.33396184472039,1.67235673865648,0.887456308588386,1.4233820897134,1.35729810917457,2.96440862791073,2.47628641799709,1.08378123031838,1.03661168437989,1.3386458179681,1.32389325224463,1.92992947575474,1.96131526460811,0,1.36851634803445,1.04804399836469,1.33935301077414,0.907961318699012,0,0,0,2.69790332205099,2.18474620501071,1.53300927220544,1.48077915137695,2.04784965563446,2.19331679411644,1.16339283269893,1.21022228841874
"AT4G15660",0.674723554345211,0,0,0,0,0,0,0,0,1.61306278390458,0,0,0,1.80774822253034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G15670",-0.0635372001706036,0,0,0,0,0,0,0,0,0.813671455918642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G15680",-0.162828473930955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G15700",0.29559944516942,0,0,1.25468173223686,0,0,0,0,0,0,0,0,0,1.31407698786467,0,0,0,1.57374175235002,1.45562275740799,0,0,0,0,1.35119791504084,0,0,1.36614314014699,0,0,0,1.31513239968087,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G15910",1.25957672836888,0,1.11603727176004,2.51805408443738,0,0,0.9187129867776,1.90114694700621,3.6567051463271,1.19085208617876,0,1.01655079991128,1.38745546855089,2.4434291764464,2.56925212870825,1.10591597158834,0.955797406474324,2.24369202003322,1.67945249109246,2.34330568770931,2.30832603500429,0,0,2.21211577059387,1.73555257350517,1.45357998258236,1.54741184201681,0,1.59724747442396,0,1.26858912905099,0,0,1.1339837608331,0,3.85083386474601,5.94757326681674,0.876166774315707,0,1.47129165596147,1.46005488260297,1.41267903619134,1.35207300055845
"AT4G15990",-0.821060012711795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G16000",-0.615710115311367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G16008",-0.662761582728889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT4G16110",0.75130610481893,0.960809910342747,0,1.3480533906832,0,0,0,0,0,0,0,1.28144866698666,1.217039606552,2.52414930279963,2.3243095530551,1.42519982188135,0,1.20456918443001,0,1.81957738935699,1.70451217484203,1.21827243827045,0,1.22216845028962,1.34502866911809,1.41952029523294,1.42472483444302,1.30322867078715,0,1.11345505383859,1.13709926343773,0,0,0,0,1.9833577491679,1.53611550641455,0,0,1.25226936655319,1.27777812818778,1.25017396105687,0
"AT4G16141",-0.584126685077237,0,0,1.66740858891346,0,0,0,1.80562920836921,0,0,0,1.18439829436626,1.37019000473397,2.91255841871729,2.92728361841725,1.6351033000326,0,1.03311326322779,0,2.1206977016204,2.02453610795715,1.50158317710879,1.23412820420574,1.62615002626341,1.55431283739469,1.13816360264989,1.23166241440906,1.73520233644908,1.39362170101694,1.8993657277067,1.20844561587644,0,0,0,0,4.08694478023819,2.50842482489204,0,0,1.18282014897117,1.25096367113171,2.17835109136857,1.95703553226528
"AT4G16146",1.74862371580111,2.32176642418772,1.97143856317684,2.19706862135338,1.12781141671384,0,0,2.24845307213573,2.47861258092075,2.43728805766061,2.03547084898168,1.573026680502,0,2.93813492533507,2.83946381258889,2.18955794360584,0,1.77552988467425,1.79658199742721,2.14125870112161,1.96095221263121,2.21549502445683,2.23207180838339,2.12464928292847,1.89836284215833,1.99977723739422,1.14873252478339,2.03858614648017,0,2.28081978745806,1.97348573681097,0,0,0,0,6.65994986773045,4.57816375265638,2.34501867576031,0,1.05664364446705,0,3.1232720828994,2.98875680129013
"AT4G16160",2.98429896364998,0,0,3.10812893585191,0,0,0,3.50114190310802,3.36145675822618,0,0,0,0,4.05711470573686,3.96141978911849,0,0,2.7674240719472,2.66127159599183,3.2846778792764,2.82171322835665,0,1.31932729239566,2.76438931455026,2.74828944031256,0,0,0,0,1.91764431102264,1.34939751835197,0,0,0,0,7.71581219614397,4.8786379430813,0,0,0,0,1.18651602914769,0
"AT4G16260",0.130243542286935,0,0,2.30286288425615,0,0,0,1.97509410201906,0,2.80158263236448,0,0,0,3.27128129318109,3.06784865815956,2.08363142843153,0,1.79247416917013,1.60968063031257,2.32919473761754,2.19981865883933,2.02374432096204,0,2.07405919549889,1.90745051244692,1.59047631849468,0,2.54220802490837,1.71800557047741,1.75124304789089,1.14392811609757,0,0,0,0,4.52129975160989,2.4794406851311,2.53849799501349,0,0,0,1.55055222226323,0
"AT4G16563",0.735671595138203,1.38304291676735,1.3808624427798,1.39420707529412,0.95790655489778,0,0,2.89494113242733,2.82002024342269,1.53197526253723,0,1.43516375162913,1.41376538932148,2.30599899693414,1.8617319230083,1.23380203563594,1.10506098004878,1.27780936806383,1.29798601924553,0.979907068103697,1.41263585559315,1.04997271496038,0,1.5731626573651,1.50817531432398,1.84885398876563,1.99146531572275,1.47915724376454,1.04766953868927,1.73443819607937,1.70651975496034,1.50642842396976,0,0,0,2.6526841856307,1.54599034650706,0,0,1.36874922229433,1.46595773998556,1.43829352728566,1.30338563494945
"AT4G16620",1.8011905884091,0,0,1.19020073732046,0,0,0,1.38604914787221,0,0,0,0,0,1.966248979293,1.81361422375265,0,0,1.99711018274743,0,1.44028658281843,1.29293417686946,1.34693377666276,0,1.8133675456175,0,0,0,1.58063713635222,0,1.21940968401531,0,0,0,0,0,3.13910461189634,1.95765680284188,0,0,0,0,2.04640123501944,0
"AT4G16640",2.51566819291317,1.31670805255473,0,0,0,0,0,2.05669533357945,0,1.91574814330906,0,0,0,4.15750327878704,4.18642215276521,1.59895488882133,0,2.15241806920931,2.13945577078438,3.44623323727564,3.31652347858712,1.83204014283512,1.56089426142585,1.90978666760612,1.8703667016972,1.16670929707039,0,2.44845218968452,1.32726705160841,1.40837114600754,1.20637075269603,0,0,0,0,4.11159604281957,2.9599230007151,2.15380289823067,1.89359080609255,0,0,1.67784066982178,1.41944159249401
