"PlantID","Genotype","Treatment","FW","side.area.norm..mm.2.","side.border.length.norm..mm.","side.compactness.01..relative.","side.compactness.16..relative.","side.fluo.intensity.average..relative.","side.fluo.intensity.classic.sum","side.height.norm..mm.","side.hull.circumcircle.d..px.","side.hull.fillgrade..percent.","side.hull.pc1","side.hull.pc2","side.leaf.count..leafs.","side.leaf.length.average.norm","side.leaf.length.sum.norm..mm.","side.leaf.width.average.norm","side.nir.intensity.average..relative.","side.nir.skeleton.intensity.average..relative.","side.vis.hue.average","side.width.norm..mm.","side.width.norm.relative","side.width.relative","top.area..px.","top.border.length..px.","top.compactness.01..relative.","top.compactness.16..relative.","top.fluo.intensity.average..relative...pix.","top.fluo.intensity.classic.sum","top.hull.circumcircle.d..px.","top.hull.fillgrade..percent.","top.hull.pc2","top.leaf.count","top.leaf.length.average","top.nir.intensity.average..relative...pix.","top.nir.intensity.sum","top.vis.hue.average","volume.fluo.iap"
"1130KN209","Eunova","stress",53.6,102498.4008,13715.43706,0.007058323,1843.285714,0.377310161,8789677,712.7755144,828.5950317,0.325824301,1152.285714,640.0437107,18.71428571,252.7963623,4627.165748,41.1979366,0.554901098,0.750415065,0.201845357,588.5226731,1.174602436,1.171638763,201359,17606,0.008165283,1539,0.574084449,29721084,1517.726929,0.22587287,1152.47704,28,300,0.595123848,1354731,0.239278837,48905719.41
"1130KN055","Sissy","control",130.6,194828.5147,23458.02412,0.00458386,2840,0.379840295,16266217.86,985.8316485,1129.782209,0.324849228,792.7142857,826.5855276,26.28571429,337.2821806,8437.766585,41.98180338,0.565029867,0.733633064,0.217670463,741.036454,1.280880994,1.277649166,405434,36052,0.003920864,3205,0.56778896,57534305,1702.415161,0.251940037,1346.912828,35,454,0.625420593,2340721,0.243475736,131909892.3
"1130KN056","Sissy","control",138.4,200818.9221,23639.71635,0.004830175,2810,0.38931322,17403843.71,952.8617018,1059.038417,0.398928078,892.7142857,746.6984091,21.85714286,383.5713903,8234.095948,42.95392234,0.580339168,0.794728428,0.218158844,675.0973788,1.171387048,1.168431487,412529,36757,0.00383706,3275,0.554467249,56959147,1651.915649,0.29116368,1288.145573,29,528,0.632679277,2286737,0.245715482,137148322.6
"1130KN057","Sissy","control",115.9,179065.6331,21304.8949,0.005191066,2552.428571,0.392227379,15246384.57,984.4485442,1066.697841,0.338515753,871.7142857,802.1497044,26.85714286,313.8948328,8011.82015,40.22139122,0.568958431,0.763036059,0.218362017,716.670697,1.067308246,1.06461529,404570,31083,0.005262299,2388,0.59015622,59571591,1621.396362,0.282148364,1428.491746,28,515,0.626301018,2334274,0.244804221,121107747.9
"1130KN058","Sissy","control",132.2,211037.0869,24847.08864,0.004533848,2950,0.397325249,18919436,1023.373484,1126.182983,0.363797308,1002.285714,845.5918581,23.57142857,374.4223429,8613.83148,43.30876277,0.560724223,0.741781897,0.214006933,678.0074854,1.016121712,1.013557906,459345,41004,0.003433435,3660,0.575208937,66552347,1842.947876,0.263742188,1455.362344,40,446,0.630023694,2535313,0.241187416,152086411.9
"1130KN059","Sissy","control",135.9,209875.3255,24682.29525,0.004417933,2906.142857,0.395236737,18509192.29,988.6018315,1140.882656,0.347057485,1149.142857,907.7952003,23.42857143,397.4837441,9234.35761,40.75499595,0.5696132,0.775256695,0.213683626,743.5416355,1.093742882,1.090983228,461930,41720,0.003335024,3768,0.583577564,67707362,1759.39502,0.278481455,1539.836302,42,445,0.632227592,2391992,0.238946906,151673600.8
"1130KN060","Sissy","control",139.1,220841.3516,26424.96665,0.00406419,3182,0.409847269,20571690.29,986.3860826,1112.672311,0.37471404,1011.428571,899.2818101,25.85714286,369.079443,9438.149818,41.89782008,0.562336732,0.738350523,0.218607575,712.3643939,1.170935098,1.167980678,469303,39625,0.003756763,3345,0.588494811,69911712,1630.108276,0.31043958,1250.036866,37,506,0.635232597,2581382,0.243359055,160869374.8
"1130KN061","Sissy","control",134.4,201478.8364,23641.65073,0.004828125,2812.285714,0.410100831,18825233.71,1001.489413,1136.20609,0.364964464,946.7142857,743.3720932,25,337.3379084,8346.135459,42.8123874,0.573854229,0.759342857,0.220448526,664.7100694,0.999222196,0.996701029,403981,29213,0.005949986,2112,0.577193433,58389632,1635.151611,0.307575585,1342.481459,25,565,0.612324174,2197708,0.245446379,136168237.7
"1130KN062","Sissy","control",122.7,203019.2092,25035.54934,0.004492551,3119.857143,0.397144724,17907884.86,1102.071673,1226.58313,0.334401945,902,757.3109036,27.28571429,347.0185049,9541.530199,39.52689023,0.561352618,0.7415954,0.219324731,742.2942466,1.105412765,1.102623667,436310,34171,0.004695953,2676,0.585111126,63710440,1825.917358,0.303571739,1335.469801,30,519,0.615544925,2482228,0.245561169,142592435
"1130KN063","Sissy","control",134.3,208558.4619,23416.92014,0.004985241,2640,0.390878221,17712153.14,951.3362191,1077.935617,0.356445085,864.8571429,855.1870227,26.71428571,313.2065024,8185.997655,43.5641258,0.572741936,0.783768993,0.217791079,731.0497445,1.022746245,1.020165725,421259,38664,0.003541818,3548,0.578110565,60957001,1857.85083,0.25877529,1322.08248,34,533,0.640750452,2444825,0.243837225,143941699
"1130KN064","Sissy","stress",70.4,124759.0794,15492.75656,0.006586131,1929.428571,0.381533149,10392813.57,793.820024,897.4545986,0.345050925,880.8571429,620.4724663,18.57142857,297.7693217,5353.527059,41.47584628,0.564253043,0.786891513,0.217041645,589.7602428,1.085120739,1.082382839,215111,20526,0.006417963,1958,0.577590083,31581137,1311.990601,0.246189888,876.238814,27,347,0.599989783,1350661,0.24904616,61527258.03
"1130KN065","Sissy","stress",65.3,119255.6433,16241.6908,0.005985478,2231,0.375888782,10577240.14,776.7775189,874.8983939,0.339823756,997,664.5575561,20,283.7751274,5618.863199,39.46937396,0.555650858,0.752525239,0.204811392,587.9642646,1.129220442,1.126371273,244512,21939,0.006385351,1968,0.559750979,36113021,1356.315308,0.287828117,1000.876596,25,399,0.604090074,1459095,0.241241647,62703721.49
"1130KN066","Sissy","stress",65.7,118991.1263,16123.90835,0.006056984,2195.428571,0.388193384,10676865.29,830.532722,914.5005319,0.308910884,970.2857143,672.9585425,21.57142857,263.3073572,5684.607878,39.13801403,0.558436545,0.776555282,0.213733879,585.7492171,1.173631861,1.170670637,244177,23370,0.005620023,2236,0.571711296,36064290,1455.698364,0.232786634,1160.213852,31,332,0.599748187,1429032,0.251379606,62521545.28
"1130KN067","Sissy","stress",64.4,120260.6852,16613.82721,0.005564591,2301.571429,0.377128698,10069817.29,830.1172764,928.4075666,0.295469711,1081,717.6471076,24.71428571,257.6650613,6134.341788,37.41618359,0.556370657,0.774047492,0.211675259,664.8373683,1.127578112,1.124733088,222640,22603,0.00547793,2294,0.578467305,33140241,1430.553223,0.212961843,1146.957258,20,501,0.592076597,1394145,0.245129243,60339445.29
"1130KN068","Sissy","stress",66.4,115399.0419,15856.6231,0.005886479,2186.428571,0.381697246,10251788.71,784.8154682,873.5765555,0.315522529,1051.428571,645.2354047,20.42857143,280.3857213,5703.795878,38.43967898,0.560421047,0.75401453,0.209822892,646.8386602,1.129825105,1.126974411,254403,25830,0.004792666,2622,0.566261265,37610948,1513.238403,0.207162072,1317.256552,23,490,0.600053276,1610621,0.245146035,61891204.63
"1130KN069","Sissy","stress",65.3,119525.1196,15569.8776,0.006245053,2033,0.375754106,10525315.71,815.294144,886.3476039,0.332255032,999.7142857,630.9344646,18.42857143,298.3649283,5454.816769,39.6109922,0.56497766,0.79592453,0.210698147,603.1998034,1.119385848,1.116561494,220845,23716,0.004935731,2546,0.544209136,31536196,1304.80542,0.241056503,917.5873318,26,400,0.597485289,1402767,0.246108944,59726541.78
"1130KN230","Streif","stress",79.4,125094.8146,14009.4289,0.008094677,1571.571429,0.414933879,11420558.14,734.9417709,827.7513864,0.353916097,1121,712.767155,19.28571429,270.9336796,5083.432349,42.98190093,0.572026092,0.814289714,0.226616498,604.5728547,0.901327915,0.899053749,285284,18257,0.010758879,1168,0.619164515,44650668,1430.537476,0.24893794,1212.86404,28,328,0.622015794,1815972,0.258667632,71048544.38
"1130KN231","Streif","stress",76.7,124953.3679,13698.13365,0.009301329,1529.571429,0.41783929,11536475.29,790.6331096,865.6174316,0.38993818,1106.142857,649.3801328,16.57142857,309.3967918,4967.787438,43.54758377,0.57177624,0.809926765,0.226798493,579.789431,0.93692478,0.934560798,275567,19652,0.008969572,1401,0.603994146,41987974,1415.889771,0.331169338,882.6876292,27,358,0.62328671,1723207,0.258561281,69746410.44
"1130KN232","Streif","stress",77.2,123763.5822,12894.13065,0.009540652,1348.714286,0.419199959,11555085.14,793.2664083,873.9837646,0.362564926,914.4285714,639.0577696,16.28571429,296.7705697,4757.00887,44.38933147,0.577171068,0.829511707,0.226335525,563.4292433,0.894113394,0.891857431,242203,17659,0.00976408,1287,0.597501561,36576604,1413.831909,0.284466468,940.7440408,21,415,0.624594519,1505913,0.260275184,64766560.53
"1130KN233","Streif","stress",81.1,132105.0573,13917.75732,0.008706961,1471.428571,0.426340785,12599254,689.0855287,801.6188442,0.385193386,1106.428571,668.6605298,23,240.6365923,5334.625686,42.36044914,0.575991891,0.818708808,0.228004702,639.0813764,0.926703925,0.924365731,314604,24294,0.006698492,1876,0.614984053,48965904,1527.346191,0.285648783,1145.81944,33,363,0.626087573,1986075,0.258329497,78789902.1
"1130KN234","Streif","stress",77.1,128145.8642,13899.7329,0.008428262,1508.571429,0.430221155,12596742.86,714.992783,849.5625349,0.362596261,1044.285714,673.5737836,19.85714286,262.5367382,5162.850144,42.54823075,0.571282097,0.821628016,0.221739494,619.9653838,0.888423585,0.886181978,291524,20884,0.00839998,1496,0.623635467,46244218,1542.321167,0.258469957,1175.1622,26,411,0.61140823,1845496,0.253949196,73571582.04
"1130KN184","Djamilia","control",96.6,159594.395,16145.66687,0.007975647,1639.714286,0.405275022,14212621.14,689.7784836,857.781808,0.450839916,1112.857143,720.5459876,19.42857143,302.6977612,5809.334378,45.08355597,0.569350886,0.756303386,0.212460711,638.5290464,0.929150542,0.926806176,340886,26197,0.006242608,2013,0.596798665,50989873,1733.312882,0.317965756,975.7283055,27,436,0.631463108,1903615,0.245425755,99079013.13
"1130KN185","Djamilia","control",125.1,191098.7408,18644.54597,0.007183896,1829.285714,0.410890123,17359947.29,787.1700886,955.9197998,0.395664535,1090.714286,845.3734232,23.14285714,296.49091,6716.981359,46.01307136,0.580265542,0.808822007,0.216738804,689.6406641,0.936846883,0.934483098,390319,34027,0.004236807,2966,0.589540049,57555488,1802.381104,0.258202731,1346.655949,29,525,0.641518972,2219553,0.243940606,126952567.4
"1130KN186","Djamilia","control",118.1,171758.2499,16423.73769,0.00849954,1575.714286,0.404072331,14839102,750.8738884,905.6013707,0.391058117,1079.428571,796.6637893,21.71428571,289.1534363,6202.722103,44.21541712,0.575385696,0.766485687,0.219815757,712.7856843,1.005636367,1.003099018,353370,29183,0.005214262,2410,0.592829279,52069165,1799.770264,0.240731493,1443.37152,24,551,0.62967176,2007721,0.2468456,108565554
"1130KN187","Djamilia","control",124.8,189774.7675,19931.474,0.00622569,2102,0.409983948,17298364.14,838.7061529,987.0865827,0.366619217,1161.571429,849.2337566,18.71428571,394.9709165,6962.59669,45.29751487,0.570413867,0.777963405,0.213075517,772.9051309,0.956020769,0.953608606,369428,29988,0.005162847,2434,0.60102125,55896917,1765.532837,0.257986843,1171.675454,35,403,0.636772457,2053744,0.243589126,122649237.4
"1130KN188","Djamilia","control",123.5,186207.3711,18554.95163,0.007230988,1858.857143,0.399652132,16189354.71,759.3245947,937.4609549,0.414887598,1125.285714,796.2093748,21.28571429,297.8014885,6269.497564,48.66353285,0.571943895,0.765256937,0.215372355,702.2565809,1.061006338,1.058329283,386631,30178,0.005336038,2355,0.586730216,56732006,1674.109375,0.292424756,1186.654668,32,440,0.639041757,2116305,0.243911578,123113770.7
"1130KN189","Djamilia","control",124.6,186727.9021,20581.24696,0.00605393,2286.714286,0.398735456,16251196.86,769.4381355,918.2701416,0.422218604,1171.285714,773.587635,21.28571429,321.5632556,6828.099502,46.14428993,0.571403772,0.75989546,0.213510729,734.5334559,1.086462862,1.083721577,369085,28407,0.005748568,2186,0.594914334,55239247,1642.29541,0.303541447,1098.611609,41,317,0.629675131,2089621,0.241549479,120621219.4
"1130KN190","Djamilia","stress",63.8,113698.4513,12461.27126,0.009671874,1374.428571,0.403357469,10577519.43,654.1746537,755.7658081,0.395998916,1133,601.742531,19.28571429,225.3229111,4300.719592,45.41702358,0.565990325,0.756619589,0.200776276,574.8065384,0.90454717,0.902264881,218349,19098,0.007524773,1670,0.57991819,32233099,1356.171021,0.274451738,824.2577992,24,364,0.600287123,1394497,0.242070601,56492009.35
"1130KN191","Djamilia","stress",63.1,112578.3254,13081.41491,0.008428863,1524.428571,0.404307094,10318497.14,680.219143,786.4608416,0.340169732,1015.571429,691.2520625,19.85714286,239.7123787,4714.155666,42.23384069,0.567425378,0.756248623,0.20492934,607.9137201,0.986240372,0.98375196,227021,20257,0.006954273,1807,0.587340292,33664754,1320.994263,0.222734475,1180.039456,23,405,0.617972715,1444091,0.247940736,57036460.03
"1130KN192","Djamilia","stress",67.2,116304.7619,12285.16206,0.009833122,1301.285714,0.395027308,10378063.43,672.8773047,733.0135236,0.434713494,1121,565.4003696,22.42857143,195.1924391,4345.422896,44.34847431,0.567343696,0.790721782,0.206206713,530.0473578,0.930476746,0.928129033,220402,19748,0.007103658,1769,0.57371669,31925031,1088.383667,0.293830939,1036.148062,30,311,0.623579212,1427457,0.248731676,58058539.44
"1130KN193","Djamilia","stress",64,109713.2936,12646.59975,0.009167716,1468.142857,0.395201587,9815553.143,637.8267399,770.7893677,0.366483106,1045.285714,664.5142155,20.28571429,214.4375381,4348.142581,44.3296069,0.567299223,0.750163366,0.200844953,592.940728,0.93393849,0.931582043,226184,20686,0.006645357,1891,0.582471776,33376086,1388.137451,0.239582914,1099.016955,25,384,0.620707344,1375773,0.243435838,55482170.68
"1130KN194","Djamilia","stress",63.5,107967.6804,11665.58956,0.010575941,1269.142857,0.403109773,9876589,708.3429645,771.6503732,0.355218513,1052.571429,646.7696789,20.71428571,209.3689139,4263.379751,43.18092472,0.568154425,0.750718031,0.206638777,615.2434013,1.061686938,1.059008165,231779,18718,0.008316592,1511,0.594859691,34974053,1606.967163,0.224928684,1041.092661,26,346,0.612066524,1476332,0.248766355,55270103.71
"1130KN195","Djamilia","stress",63.2,110079.564,13772.37637,0.007422563,1727,0.391440879,9620929.571,670.5222167,786.553554,0.33842226,1108.142857,708.8643042,22,238.9500177,5100.971308,39.50732818,0.565908165,0.751214989,0.202536847,663.4557836,0.910630213,0.908332575,229696,20560,0.006829549,1840,0.583999738,34061603,1366.125244,0.235779827,1122.316668,31,298,0.614385034,1445734,0.245832635,56098987.73
"1130KN196","Djamilia","stress",62.8,106683.5547,11805.74284,0.009781893,1308,0.391062572,9387706.714,627.5751458,724.4963902,0.366799531,1159.857143,622.1789426,20,210.6564783,4120.705625,43.85031956,0.570429866,0.777650406,0.203502807,620.2352948,0.993418353,0.990911831,221099,20348,0.006712805,1872,0.572111774,31918939,1350.05896,0.229010393,1160.854361,28,338,0.616722111,1409873,0.248112333,53340608.56
"1130KN197","Djamilia","stress",62.6,104873.0174,12355.44356,0.008664541,1456.428571,0.385593753,8922390.429,631.3156761,765.6235962,0.335312134,1123,694.1656263,21.85714286,216.6157287,4625.234055,40.39632999,0.566875399,0.780012939,0.206062451,628.4007768,0.905567355,0.903282492,221873,20768,0.006467509,1943,0.585474308,32639653,1278.551025,0.232509252,1044.090352,33,308,0.620562912,1372288,0.249120484,52526949.32
"1130KN198","Djamilia","stress",60.9,102372.1696,11822.7096,0.009532044,1373.428571,0.375868432,8461181,555.6739467,704.6515067,0.40379195,1107.857143,626.8561385,17.71428571,244.89902,4169.678762,42.6911551,0.56666679,0.774301447,0.197406989,555.4046201,0.905177593,0.902893713,215720,20287,0.006589602,1907,0.572788855,31157441,1234.353027,0.258186519,1032.984128,32,294,0.631067744,1327126,0.242281853,50557966.55
"1130KN081","Trumpf","control",75.9,200815.0802,15124.4044,0.007180457,1942.571429,0.395887066,10837917.29,752.9513502,889.4376918,0.300986052,977.5714286,697.6898184,14.57142857,389.5538649,5624.877692,40.27885972,0.553159642,0.771981365,0.196529806,696.1634175,1.170198528,1.167245967,252932,19290,0.00854274,1471,0.588737901,38338407,1620.079346,0.255326709,917.7933092,24,342,0.619064774,1545718,0.224305116,64061383.65
"1130KN082","Trumpf","stress",75.3,129077.0053,13061.09197,0.009803449,1327.857143,0.420703882,12596759.57,594.3253519,762.3383266,0.431739482,1126.571429,662.7598057,14,360.4950965,4847.425337,43.99218997,0.574777076,0.836990364,0.206914807,630.2144062,0.955645827,0.953234609,276332,22127,0.007095636,1771,0.592863685,42636910,1619.360596,0.265198185,1138.041251,30,327,0.625487233,1688778,0.232377088,72149882.45
"1130KN083","Trumpf","stress",75.1,127337.3549,14248.18902,0.008002247,1596.857143,0.416544163,12270408.71,698.0904352,838.2499302,0.391801038,1141.714286,679.8191531,15.85714286,344.8023316,5393.078324,41.47346929,0.565368161,0.784671464,0.203364016,615.389871,1.013319427,1.010762692,284752,20949,0.008154686,1541,0.598187305,44002717,1537.52478,0.33053258,938.7366387,31,319,0.616472295,1806233,0.235233377,72252210.66
"1130KN084","Trumpf","stress",78.7,129483.5078,13507.63254,0.009436271,1418.571429,0.413843155,12067489.86,609.5656834,809.7059937,0.401655415,1141,684.9260333,18,290.1498379,5110.537896,42.69983021,0.565808538,0.784849544,0.209876232,652.1031534,0.941907417,0.939530864,288310,22890,0.006915999,1817,0.598144399,44082348,1455.216919,0.271183922,1084.449394,29,365,0.617683679,1703621,0.23856704,73927056.43
"1130KN085","Trumpf","stress",66.9,128474.1299,11877.21036,0.010678786,1250.857143,0.428179349,10890104.57,578.2564671,725.3543876,0.428608401,1209.714286,583.3394168,15.28571429,310.4212687,4631.674397,41.21793334,0.576375984,0.811878518,0.206644309,611.9215897,1.067687215,1.064993303,261130,20527,0.007790682,1613,0.599576937,39723200,1334.592285,0.292784712,1000.450703,17,594,0.62263967,1596940,0.250790545,61718329.59
"1130KN086","Trumpf","stress",76.8,130301.2155,13923.09932,0.00864678,1491.571429,0.410497469,12121958.14,683.6829822,790.6709856,0.4222815,1087.571429,616.8386027,15,339.9539164,5070.08572,43.20502157,0.564887036,0.789327911,0.206894239,617.5947487,0.858727625,0.856560944,290044,21335,0.008009159,1569,0.601303318,44474892,1380.527954,0.314203755,1067.181349,27,375,0.618972569,1734324,0.237760094,74619349.53
"1130KN132","Bavaria","control",136.7,204667.9231,21353.25913,0.005773037,2232.857143,0.434963017,20667040.86,765.0044166,935.1643938,0.426980584,997.5714286,845.5536763,21.85714286,361.2760424,7884.714715,43.33119814,0.572466407,0.78317569,0.210933912,732.577682,0.949879331,0.947482663,435875,33959,0.004750991,2645,0.584094406,64827398,1790.17749,0.272553979,1361.908727,34,485,0.58503199,2483537.375,0.233341462,143684056.2
"1130KN133","Bavaria","control",97.2,161071.7693,16969.77375,0.007702346,1807.285714,0.430598262,16317353.57,695.8741018,816.191973,0.464019376,1142.428571,661.7037001,16,384.5449279,6036.69278,44.18056116,0.565730224,0.786396644,0.195899796,632.4274665,1.005239479,1.002703131,351472,22679,0.008589454,1463,0.60167389,54791922,1472.239136,0.346635738,987.6494041,27,399,0.615934372,2040723,0.223041363,101538393.2
"1130KN134","Bavaria","control",123.6,205471.6032,21931.96155,0.00559063,2350.857143,0.438226759,20681723.57,893.8441095,1032.601449,0.383732388,955.2857143,863.6808961,18,452.3193301,7881.514591,43.58338577,0.562808829,0.784168846,0.213499449,749.2052091,0.951935418,0.949533562,450203,35579,0.004470427,2811,0.611439963,70447153,1675.2146,0.294123162,1460.141119,33,492,0.63132401,2445241,0.234822124,146599069.5
"1130KN135","Bavaria","control",116.8,191019.4357,18592.77495,0.007171105,1819,0.435562125,18753844.29,740.0679771,880.727757,0.463313187,1107.142857,765.5142685,17.28571429,439.3659033,7150.294296,43.47875976,0.561093593,0.760976505,0.217277576,692.5513551,1.012827491,1.010271997,386411,28350,0.00604443,2079,0.609622701,59524881,1552.497192,0.327028924,1152.452478,21,569,0.591522742,2217323,0.238235276,126260809.8
"1130KN136","Bavaria","stress",61.6,122715.2983,14551.07261,0.007816937,1736.857143,0.430003419,13089159.71,753.6441882,822.3677019,0.432402243,932.8571429,560.3738172,14.57142857,347.005528,5016.13764,42.26424599,0.564455892,0.817974232,0.192176574,527.9780786,1.052169117,1.049514359,242141,17344,0.010117851,1242,0.571040079,37150133,1260.44873,0.359344948,730.5594966,26,299,0.612196584,1465718,0.225635398,64208829.9
"1130KN137","Bavaria","stress",64.3,120238.636,13563.15029,0.008703961,1539.857143,0.432185209,12741142.57,647.1097402,764.3429391,0.39990231,1145.714286,631.4377887,17,278.1407592,4521.28416,44.93049653,0.566015425,0.810864863,0.193609215,618.9887242,1.05597014,1.053305791,262840,17713,0.01053342,1193,0.598780918,41440053,1355.695557,0.284183149,1073.258171,28,267,0.60358907,1579324,0.232141211,65549555.96
"1130KN138","Bavaria","stress",63.7,117192.2706,14350.562,0.007338937,1760.571429,0.435068143,12175557.71,735.0802918,818.0704084,0.35240917,1107.571429,641.0219818,15.57142857,350.6704582,5294.718008,40.4642673,0.55836135,0.77622807,0.197817526,622.4588758,1.022223535,1.019644334,244711,18254,0.009233189,1361,0.601927844,38449844,1426.549194,0.258842917,1065.823075,19,475,0.604296938,1540649,0.23630351,61643757.27
"1130KN139","Bavaria","stress",63.8,119503.8085,14120.16596,0.007673424,1672.571429,0.43770032,12902438.43,629.3760336,747.3256487,0.396501183,1137.857143,645.9816903,16.42857143,316.3292195,5142.525105,40.80209119,0.560837058,0.776886958,0.19309189,595.1615035,1.031244723,1.02864276,269471,19594,0.008824698,1424,0.599002534,42537451,1276.482544,0.30520847,1110.864046,25,373,0.619013517,1631048,0.231715514,65963832.83
"1130KN140","Bavaria","stress",65.8,123174.5748,14503.58311,0.00757554,1710.142857,0.428308677,12447732.86,672.4617422,798.5416957,0.37816849,1114.857143,697.1288896,19.42857143,287.4817949,5341.262179,41.09468009,0.560843284,0.77557901,0.197769757,604.850364,0.996664385,0.994149673,274400,19703,0.008887108,1414,0.612651189,43577565,1461.879639,0.271863109,1040.089632,23,398,0.541690874,2139790,0.233570813,68610247.67
"1130KN141","Bavaria","stress",62.9,126699.2538,15305.77435,0.006896593,1855,0.430284354,13446445.71,650.5724105,764.0031215,0.41564679,1212.428571,646.6949215,17.42857143,316.4474032,5344.514438,40.99889331,0.559126824,0.790262968,0.194757625,591.8325613,0.98234712,0.979868531,279032,22617,0.00685563,1833,0.597536455,44123577,1422.759155,0.29509927,1059.363016,25,429,0.615105019,1696352,0.230051017,71164999.15
"1130KN142","Bavaria","stress",64.3,120347.8222,14842.31109,0.007038536,1836,0.426766792,12950386.86,681.4659474,796.5871931,0.373864609,1091.571429,625.3124268,17.71428571,299.1065463,5230.969082,40.83614602,0.565251937,0.788892233,0.191287662,591.0100865,0.972592767,0.970138791,275258,20984,0.007858893,1599,0.578817805,42739238,1277.686523,0.291610959,1029.331927,18,551,0.613910573,1691649,0.226947288,67138532.19
"1130KN143","Bavaria","stress",63.4,120537.118,14139.23005,0.007854616,1662.857143,0.426894487,12387788.86,725.9368644,796.0139073,0.375187325,1068.285714,623.5093043,16,320.5013548,5118.894502,42.28125603,0.564705386,0.791901848,0.19661315,603.1999203,1.024032043,1.021448279,261056,20671,0.007681156,1636,0.59413354,40685475,1399.334595,0.248162589,1077.085292,23,411,0.550096491,1989655,0.232010096,65486863.76
"1130KN144","Bavaria","stress",64.8,113798.698,13251.17693,0.008537192,1550,0.426703374,11601466,667.6124608,751.2895769,0.386595527,1077.428571,599.5178996,16.57142857,287.1013082,4749.666213,42.3810918,0.563509285,0.786279649,0.195940056,570.5001184,0.983174909,0.980694232,241524,19586,0.007913332,1588,0.592193996,37038627,1475.869385,0.287673607,856.2228378,22,427,0.605376947,1537382,0.236786595,59467245.46
"1130KN145","BarkeCS","control",161.3,207804.6402,17962.55108,0.008771107,1565.571429,0.45459332,21787661.29,798.8077094,1042.962455,0.447697537,938.1428571,805.8207715,17.57142857,377.0590198,6586.879782,48.71087666,0.587377721,0.838288538,0.227247324,703.9198831,1.011615508,1.009063072,465009,24952,0.009391906,1338,0.621338276,73936971,1724.24292,0.313459276,1318.491241,30,415,0.647925458,2402148,0.241791029,150674920.5
"1130KN146","BarkeCS","control",152.4,205054.1754,17813.87695,0.008278372,1550,0.460796732,21973816.71,706.2642167,868.2002389,0.475828735,1031.714286,808.8823955,17.42857143,405.883523,6915.794532,46.13890898,0.572213679,0.804341967,0.224782337,723.1652787,1.005140016,1.002603918,438438,24312,0.009322233,1348,0.635363186,71374578,1514.00293,0.334350635,1231.255446,28,426,0.646809288,2459861,0.241715244,144378019.4
"1130KN147","BarkeCS","control",145.1,197623.775,17687.45594,0.01066977,1649.857143,0.454042857,20367921.29,851.5911625,971.2501046,0.452320382,817.2857143,752.2566483,17.14285714,428.0181649,6686.549792,48.01051549,0.579968413,0.812872387,0.228683986,655.5609141,1.097951103,1.095180831,418510,20152,0.012955021,970,0.628045002,67035497,1664.459473,0.377669227,1044.909126,27,398,0.631437302,2291587,0.246827784,135940435.5
"1130KN148","BarkeCS","control",150.2,207250.5309,19306.57692,0.007170954,1802.428571,0.44180593,20714876.57,790.0797276,1001.603786,0.429673861,1091.285714,815.9356545,16.42857143,462.2673356,7211.699474,45.92351643,0.582395231,0.833879247,0.229249646,767.9301871,0.976212612,0.973749502,457122,27314,0.007699982,1632,0.62203758,72333056,1714.870483,0.319448375,1189.488699,32,409,0.637690129,2466646,0.24637029,148994688.1
"1130KN149","BarkeCS","control",142.8,202978.0337,19056.8844,0.007403844,1796.571429,0.450799962,20852744.71,707.649542,979.1845529,0.444684306,1096.714286,813.6579218,15.57142857,481.5339037,7344.524592,44.54824659,0.563704128,0.766938061,0.2292362,753.369952,0.982979,0.980498817,496345,28438,0.007714162,1629,0.633027083,80210707,1704.583008,0.355038199,1228.049675,28,486,0.637975024,2586019,0.244478603,152054617.1
"1130KN150","BarkeCS","control",150.7,204478.7397,18705.84466,0.008372634,1741.428571,0.450642258,20918855.71,723.0275761,956.1304757,0.468636958,1220.857143,790.4529774,14.14285714,499.9855085,6850.618081,47.66331209,0.587825312,0.848895085,0.229043029,775.1221657,1.029769917,1.027171675,478041,26476,0.008571876,1466,0.623458329,76057259,1768.595093,0.367171817,1082.364498,28,440,0.638337028,2660410,0.245309188,150327270.4
"1130KN151","BarkeCS","control",142.4,192867.2097,16963.37151,0.011116859,1540.571429,0.466287775,20562400.43,729.4003529,928.3347691,0.473832638,1081.714286,742.0455764,16,409.5706207,6521.773001,47.46382053,0.563720731,0.771319837,0.229724043,656.5367554,0.975608949,0.973147362,416259,22678,0.010175199,1235,0.630430253,66778063,1640.539795,0.382441601,964.5999862,25,457,0.641578722,2110146,0.244846311,132311214.6
"1130KN152","BarkeCS","control",148.8,196459.5262,18126.06061,0.007776475,1683.285714,0.447163349,19829280.14,728.5699293,906.8561401,0.474360698,1054.571429,766.4798253,19.14285714,369.2956247,7014.080736,44.82437698,0.579081541,0.81375693,0.230929137,673.8435606,0.998340206,0.995821265,462353,27106,0.007908352,1589,0.632201395,74769759,1585.104736,0.387236967,1062.52222,37,381,0.645293251,2570103,0.246783519,142046431.8
