# Table S1: 3,061 DE genes from ABA treatment time course 
# log2(FC); FDR.01
# gene_id	1h	4h	8h	12h	24h	36h	60h
AT2G23600	-0.315563552615276	-0.710489380150103	-0.490855433467567	-0.551851304077818	-0.732525606050913	-0.595956631077804	-1.13825045239755
AT2G23610	0.36183459586066	1.46719123191911	1.42159252056825	1.3446252768011	1.41874900911155	1.45437699948811	1.34342203797494
AT2G23620	-0.441915120253135	-3.12565451495804	-2.98453327161708	-2.94598761554168	-2.06653251169572	-1.69928160868196	-1.37881987207021
AT2G23640	2.17366614775467	2.21970739231091	3.79698267472338	3.88970033579415	3.64687835719434	3.61325827010358	3.56158612478317
AT2G23910	0.682638298456013	2.20043607607216	1.6794295412045	1.69569424713507	1.84638154983901	1.72575860552681	1.9577900620376
AT2G24180	-0.00151278416835091	0.31339758057066	0.454326069380251	0.531680718803768	0.532467633601838	0.484201398460378	0.658392060668868
AT2G24240	-0.350416968021186	-0.394246530920585	-0.465960954513805	-0.311579122660682	-0.336902004771648	-0.806875456362764	-0.782781424790912
AT2G24260	0.10996623957274	1.21111388499633	0.752818732484673	0.768927038412985	0.712801043445107	0.453886069010631	0.416341540953483
AT2G24560	-0.394125134166851	-0.284513426176606	0.196859949930758	0.765907262339248	0.30543625662546	1.56120974504159	2.62283643198871
AT2G24580	-0.405583044853185	-0.549338039723943	-0.647178719986312	-1.20644834345185	-1.4466410783041	-1.67670350942739	-2.44520558688086
AT2G24610	-0.128591583405869	0.0643283038471391	0.00979587140167144	0.0415125937699535	-1.31264993284996	-2.04925362716041	-1.37569124873143
AT2G24710	-0.457309749273025	-0.543679824751884	-0.693087084802926	-1.63264775120932	-2.59433561676428	-3.758252499908	-6.06862442033591
AT2G24720	-0.78082338162081	-1.47039549067006	-0.442807822640912	-1.5213830175832	-5.06117370404292	-8.29560991735495	-8.47363852340909
AT2G25090	0.133466241025102	1.08986991854724	0.749442964572475	0.490666617001297	0.0461253677180053	-0.0247021887187238	0.367328751157954
AT2G25220	0.0671346151954776	-0.234228609386664	-0.456681949307393	-0.600129908197612	-0.853805094695448	-0.979171805500791	-1.25943028474486
AT2G25260	-0.783088672942511	-0.252024787022694	-0.661738856085752	-0.896667276848878	-1.06708706343677	-1.3460414302307	-1.69324629838735
AT2G25340	3.45898339157356	8.8328851933851	6.83238798048405	9.3668646363366	6.27204482729619	6.93982619392969	6.31805760517144
