"PlantID","Genotype","Treatment","FW","side.area.norm..mm.2.","side.border.length.norm..mm.","side.compactness.01..relative.","side.compactness.16..relative.","side.fluo.intensity.average..relative.","side.fluo.intensity.classic.sum","side.height.norm..mm.","side.hull.circumcircle.d..px.","side.hull.fillgrade..percent.","side.hull.pc1","side.hull.pc2","side.leaf.count..leafs.","side.leaf.length.average.norm","side.leaf.length.sum.norm..mm.","side.leaf.width.average.norm","side.nir.intensity.average..relative.","side.nir.skeleton.intensity.average..relative.","side.vis.hue.average","side.width.norm..mm.","side.width.norm.relative","side.width.relative","top.area..px.","top.border.length..px.","top.compactness.01..relative.","top.compactness.16..relative.","top.fluo.intensity.average..relative...pix.","top.fluo.intensity.classic.sum","top.hull.circumcircle.d..px.","top.hull.fillgrade..percent.","top.hull.pc2","top.leaf.count","top.leaf.length.average","top.nir.intensity.average..relative...pix.","top.nir.intensity.sum","top.vis.hue.average","volume.fluo.iap"
"1137KN136","Bavaria","stress",77.39,110422.5742,15882.07763,0.005872631,2301,0.268823524,4149592.333,736.1444064,893.9747111,0.267996128,970,713.9758108,23.33333333,258.4890495,5937.400114,37.88508112,0.501489075,0.519920684,0.218143217,723.6729452,1.133461927,1.165390432,271853,25976,0.005063002,2482,0.565921837,37609662,1666.27124,0.260110942,952.2905767,30,352,0.612035697,1648714,0.254314379,59390220.41
"1137KN137","Bavaria","stress",71.68,99220.97715,14413.07078,0.006085659,2096.666667,0.2618234,3516920,635.7163242,798.6294963,0.312491809,1043.666667,611.6418678,19.33333333,273.2282853,5096.889269,38.21759623,0.510407335,0.556516597,0.219292926,669.1923516,1.076153628,1.106467815,254710,26267,0.004640462,2708,0.559281428,34707155,1723.584839,0.203878829,1108.536339,24,407,0.599856329,1653381,0.256158142,51655492.01
"1137KN138","Bavaria","stress",75.79,110532.1181,16233.24772,0.005454216,2396.333333,0.266054389,4094630.333,870.3767123,954.7120768,0.276380908,744.6666667,741.1257378,22,281.7158961,6190.439498,36.12608725,0.504622015,0.529022812,0.21963419,612.4143836,0.98696884,1.014770779,267067,26118,0.00492027,2554,0.548523837,35575052,1590.305054,0.256165002,1021.880556,38,276,0.615708556,1630347,0.253236345,58923510.28
"1137KN139","Bavaria","stress",75.02,107469.088,15699.60046,0.005734544,2306.333333,0.267980399,4037405.667,855.6078767,951.1936849,0.276929029,1111.333333,638.9344915,21,273.0602526,5650.884703,38.10977865,0.504918024,0.527359501,0.218907102,679.038242,1.042775978,1.07214995,274221,24926,0.005548066,2265,0.559589471,37302876,1699.54895,0.204081542,1203.968524,30,326,0.617311655,1775163,0.258897473,58052900.53
"1137KN140","Bavaria","stress",75.69,108243.0048,14956.23573,0.006385162,2085,0.262969105,3860909,732.8624429,828.9127604,0.296599223,910,669.904209,25,221.4172337,5015.496575,41.00717235,0.509060459,0.584187266,0.222702165,709.8886986,1.04859666,1.078134594,264169,24147,0.00569387,2207,0.550087121,35103010,1581.252686,0.212505681,1324.601886,39,244,0.616028651,1739899,0.260360741,57389279.27
"1137KN141","Bavaria","stress",76.83,104444.1883,15346.78938,0.005913615,2280.666667,0.25648843,3455590.667,673.4589041,834.8624674,0.305959194,1202.666667,603.6389797,24.66666667,223.285457,5412.614155,38.40992577,0.502827622,0.505550887,0.218737522,667.8795662,1.012458549,1.040978509,261243,26624,0.00463191,2713,0.530744804,33389175,1649.495483,0.237088323,1097.867055,27,388,0.614177266,1656519,0.256328213,55067659.08
"1137KN142","Bavaria","stress",75.56,105896.696,16083.59018,0.005358335,2458,0.257185173,3593693,791.609589,871.8024292,0.271735828,1191.666667,709.5628801,21.33333333,275.3157106,5504.837329,39.04260452,0.501183459,0.505554892,0.217810086,688.5559361,1.031704357,1.060766452,262555,25838,0.004943497,2542,0.542710371,34361422,1501.480713,0.19227157,1344.556793,22,476,0.610674252,1742217,0.256455349,55973512.58
"1137KN143","Bavaria","stress",74.29,100747.8067,14337.91381,0.006165353,2040.333333,0.263376782,3600744.333,731.8778539,808.4772135,0.316269119,906.3333333,606.5735256,21.33333333,249.8469984,5237.02911,38.17222539,0.512018806,0.569048434,0.220435748,559.5747717,1.028548662,1.057521864,242949,21154,0.00682584,1841,0.572993735,33876696,1345.045532,0.257408266,1079.381074,28,309,0.610840663,1550167,0.262535048,51225141.05
"1137KN144","Bavaria","stress",74.14,98066.4032,15243.73573,0.005443721,2376.666667,0.262776428,3547224.333,683.3047945,807.409729,0.305372306,1009.666667,630.8301681,26.33333333,205.3683172,5403.096461,37.52242928,0.50084633,0.48196291,0.218963757,597.9737443,0.85054768,0.874506769,266279,24489,0.005580094,2252,0.553241024,36040021,1553.517822,0.254886101,1083.588256,23,447,0.608131177,1638351,0.252295504,52200986.49
"1137KN145","BarkeCS","control",130.54,136829.7777,15936.55822,0.006921397,1862.666667,0.249588661,3945946.333,553.6672374,830.7268066,0.400521875,1359.333333,674.517914,23.66666667,239.7835939,5635.131279,42.27247042,0.503796495,0.518117453,0.231447515,703.9811644,0.902120255,0.927532094,340890,25948,0.006362719,1975,0.542170259,44561229,1443.92395,0.339428252,1124.863622,37,303,0.643910268,2108291,0.254570081,82409590.66
"1137KN146","BarkeCS","control",124.07,124355.9843,14869.59189,0.007534355,1797.333333,0.253917699,3815533,610.1170091,790.8155314,0.381391711,1365.666667,660.2083579,19.33333333,289.727757,5510.416667,40.10068496,0.512057083,0.601162803,0.229595898,651.4697489,1.027485453,1.056428705,318899,24506,0.00667359,1883,0.562145529,43502248,1539.571655,0.287510216,1132.450051,29,362,0.640219556,1779327,0.252319868,72440805.86
"1137KN147","BarkeCS","control",131.88,136551.8786,15364.84018,0.008197381,1775.666667,0.259794382,4532220.667,582.548516,723.0533244,0.441768919,1192,677.7684886,17,351.7231629,5468.407534,42.96718185,0.50768476,0.533905004,0.23126147,654.7517123,1.0641129,1.094087911,343779,23188,0.008034764,1564,0.558537704,46779104,1406.596558,0.364486189,923.7625297,33,320,0.646330043,1810978,0.252185989,82589979.07
"1137KN148","BarkeCS","control",127.3,127083.9197,14255.53653,0.008726801,1626.333333,0.264460273,4371701.333,556.9492009,772.8409017,0.471849552,1222,637.2163564,20,267.3425431,5402.768265,41.10531829,0.513162272,0.586938031,0.231467985,588.7842466,1.289344459,1.325664021,329275,23334,0.00760216,1653,0.556102144,44463460,1651.061768,0.392758993,898.7256916,34,297,0.645690411,1810503,0.252590958,75224617.08
"1137KN149","BarkeCS","control",129.49,128666.3291,14435.71632,0.008039728,1640,0.253224584,3868604,594.3635845,827.153951,0.394385597,1312.666667,648.6003511,17,300.1537925,5065.710616,42.94282792,0.509750381,0.591751853,0.235320415,724.9857306,1.156381786,1.18895592,322793,22054,0.008344204,1506,0.565696234,44545584,1433.431641,0.297437495,1052.94591,19,528,0.632647976,1932031,0.254080427,75407921.36
"1137KN150","BarkeCS","control",119.43,127322.396,14574.54338,0.008218121,1703.333333,0.25965605,4057161.333,527.739726,738.8544922,0.450072761,1164.666667,655.2219057,22.66666667,235.45522,5376.512557,41.20765399,0.507925466,0.555208038,0.233639638,626.5268265,1.004324593,1.032615426,329998,23915,0.007251224,1733,0.564296623,45094741,1544.522827,0.351361294,860.2190828,29,350,0.644651326,1966222,0.254681026,75448474.2
"1137KN151","BarkeCS","control",128.89,144226.7417,16606.73516,0.006882578,1930,0.252882614,4434276.333,556.9492009,845.1959635,0.402595175,1363,706.8557518,27,241.8327926,6164.18379,41.1829367,0.509337634,0.548620992,0.23181412,738.4417808,0.988737305,1.01658906,375034,27779,0.006109077,2057,0.563118063,51445606,1615.545776,0.271599923,1296.65435,24,481,0.655749263,2259089,0.252557171,91111063.95
"1137KN152","BarkeCS","control",115.93,117569.7521,13201.69806,0.009007953,1501.666667,0.261353221,3829577,546.4469178,752.5442098,0.441916938,1218.333333,616.1952059,20.66666667,249.9896706,4974.143836,41.04020852,0.519339379,0.645250652,0.230908777,647.2031963,0.990068908,1.017958173,277121,21727,0.007378961,1703,0.565982185,38056063,1470.426514,0.30524943,793.1621951,35,246,0.635384422,1618286,0.25630406,63844034.87
"1137KN153","BarkeCS","control",133.33,131707.3858,14490.85331,0.009830447,1632,0.25718037,4044780.333,615.0399543,816.53125,0.375578832,1150.333333,713.6986042,20.66666667,268.0356992,5561.2871,41.18133821,0.509450642,0.527194467,0.231121314,653.7671233,1.01674098,1.045381571,340488,26292,0.00619033,2030,0.530466537,42877232,1635.174072,0.330989913,884.6765544,40,288,0.626177166,1732316,0.251992221,79277699.6
"1137KN154","BarkeCS","stress",85.82,106232.76,15019.57763,0.006137056,2136.333333,0.271313998,3959139.333,777.8253425,850.2952677,0.297210416,1197,676.5219026,20.66666667,266.6044445,5530.76484,38.11629204,0.506563799,0.559255442,0.228085627,624.8858447,1.015098908,1.043693244,277551,21232,0.007737913,1624,0.583499531,39521614,1429.972046,0.281341657,946.6345926,33,269,0.627908356,1714689,0.26796126,57732434.05
"1137KN155","BarkeCS","stress",85.24,102428.4502,13172.16039,0.007612908,1701.666667,0.275051396,3973954,663.6130137,762.0211385,0.337916726,1163.666667,645.1810701,17.33333333,282.2670916,4879.295091,38.95649601,0.515563174,0.596731349,0.23296036,646.875,1.069882288,1.100019817,268354,21179,0.00752027,1671,0.568408001,36986669,1495.020386,0.258110498,998.8520445,31,284,0.627400685,1708983,0.266941015,54734939.57
"1137KN156","BarkeCS","stress",84.76,103626.6478,13932.91952,0.006742099,1875.666667,0.276298149,4052105.333,743.6929224,858.1832479,0.257477302,1223.666667,758.5307287,21.66666667,237.8215867,5147.103311,39.52889826,0.499549358,0.513013877,0.234168339,733.5188356,1.060588086,1.090463806,293202,23953,0.006424525,1956,0.578654855,41298967,1443.373413,0.247816512,1224.663337,25,412,0.624043765,1859925,0.267331848,57882185.22
"1137KN261","Victoriana","control",109.95,137759.7704,16982.51998,0.006063253,2096.666667,0.260020889,4651246,880.8789954,993.502299,0.301288455,1228.333333,737.4833096,23.66666667,279.7969831,6590.182648,38.84116742,0.511011369,0.58663133,0.231650064,685.9303653,1.108464659,1.139689016,452589,29804,0.006404878,1962,0.555529483,61176107,1659.463501,0.333610612,1289.104511,33,370,0.642526038,2759463,0.256084737,95601435.24
"1137KN262","Victoriana","stress",80.12,103675.4417,12405.82192,0.008585664,1486.666667,0.277752002,4203207,912.0576484,944.5138143,0.268186434,983,642.1132276,17,267.157173,4438.199201,42.66109249,0.518007593,0.634484159,0.230997968,638.9982877,0.984478306,1.012210089,277234,19661,0.009014613,1394,0.568361717,38360855,1302.633545,0.276167716,1204.307483,26,297,0.623852155,1859513,0.265841088,56310469.05
"1137KN263","Victoriana","stress",76.97,100904.852,12363.15639,0.008529223,1522,0.276698546,4033638.333,779.4663242,830.2642008,0.268052596,1006,664.8380471,18.33333333,244.365623,4506.792237,42.80007734,0.514385093,0.616107485,0.231276748,644.2494292,0.942540393,0.969090826,264727,21138,0.007448945,1687,0.569184888,36671611,1638.442383,0.246366878,1122.205005,26,366,0.61510928,1666248,0.268108376,53555141.82
"1137KN264","Victoriana","stress",78.23,105814.6188,13102.91096,0.008005335,1634.333333,0.278933642,4332014.333,708.5759132,811.4266968,0.301015175,988,647.2938402,20.33333333,232.3012589,4714.868721,42.10403105,0.513415484,0.587400132,0.228487668,646.875,0.989503724,1.017377069,312207,21861,0.008213314,1530,0.576834248,44069738,1461.006714,0.269414309,1188.044542,36,261,0.631097057,2068591,0.26230685,60989769.86
"1137KN265","Victoriana","stress",75.79,95846.11838,12387.77112,0.007970905,1607,0.273591956,3743159.667,759.446347,806.2486165,0.271916956,1194,643.1672314,20.33333333,229.1068711,4598.687215,40.27148314,0.51291005,0.610234985,0.229467108,630.1369863,1.043559551,1.072955594,269522,19162,0.00922641,1362,0.565049104,37122815,1690.490234,0.248169268,1193.448988,30,242,0.618952901,1837176,0.265063647,51328863.04
"1137KN266","Victoriana","stress",80.85,110764.7779,13983.78995,0.007223006,1771.666667,0.278965439,4569460,765.0256849,892.9818726,0.27318449,978.3333333,756.4142744,21.66666667,243.2794118,5183.533105,40.70584313,0.514230584,0.596880728,0.23102968,677.7254566,1.01956897,1.048289223,298266,21545,0.008076074,1556,0.568659663,41499847,1358.535278,0.274662722,1132.362189,37,257,0.62368483,1882075,0.262323518,62401288.99
"1137KN267","Victoriana","stress",84.37,110522.424,13514.79737,0.008024257,1670.333333,0.275419188,4452751.333,775.1997717,855.8758341,0.301670644,998,678.8660211,22,228.7296066,4851.398402,41.97225542,0.518441032,0.61386686,0.230808808,596.9891553,1.006517701,1.034870312,289168,21994,0.007515772,1672,0.550749276,38452222,1575.622559,0.262919796,1090.18981,25,352,0.635186992,1855883,0.264707208,61307770.33
"1137KN268","Victoriana","stress",76.96,95433.79362,11581.72089,0.008957374,1406.666667,0.269868416,3565543,748.9440639,815.2582804,0.268837592,1033.666667,661.550065,21.66666667,190.3339906,4116.566781,43.29200385,0.521675977,0.636306964,0.229538625,610.7734018,0.97903184,1.006610202,262490,21012,0.007475533,1681,0.55890159,35458152,1508.491455,0.239449783,1199.667255,36,232,0.62687051,1663100,0.265791391,50436921.89
"1137KN269","Victoriana","stress",79.36,108171.2681,12557.77683,0.008824591,1465,0.276907164,4389324.333,821.1472603,879.5933228,0.292413476,1156.666667,640.2160722,15.66666667,291.9737667,4544.206621,43.06141728,0.517848685,0.613335704,0.229931935,595.3481735,0.982809365,1.010494136,282427,23092,0.006655917,1888,0.554883431,37985114,1453.476074,0.254580937,1051.088528,23,375,0.626750494,1842261,0.263825769,59300046.26
"1137KN270","Victoriana","stress",78.58,100618.5513,12080.25114,0.008850582,1458.333333,0.275602378,4016906,796.2043379,910.339091,0.260752128,1122.333333,713.3563092,20.66666667,226.2447259,4585.559361,41.17670766,0.518599436,0.628194698,0.232394033,627.8396119,1.012513475,1.041034981,245946,19185,0.00839998,1496,0.558011762,33189478,1664.239624,0.215964795,1087.165225,20,363,0.607070204,1664286,0.267242425,51474003.38
"1137KN271","Wiebke","control",117.63,132968.9186,17771.83219,0.005785372,2408,0.252483509,4149192,866.1101598,1024.590413,0.245633117,1025,870.2430841,24,277.9108698,6536.358447,39.40410066,0.50915561,0.565799465,0.230360078,790.2968037,0.940895283,0.967399375,378909,31039,0.004943497,2542,0.521245564,47149328,1679.755615,0.275323792,1241.433015,31,427,0.639518891,2100762,0.258179506,84432102.11
"1137KN272","Wiebke","control",115.75,133176.6967,18261.17295,0.005125213,2510.666667,0.254398415,4329234.333,839.8544521,977.5151978,0.283382253,827,761.0401085,26.33333333,235.5486587,6193.393265,41.19800106,0.512146904,0.600270621,0.230477436,724.6575342,0.994027696,1.022028476,361585,29712,0.005148042,2441,0.524900136,45367363,1653.688354,0.236622209,1520.207615,36,335,0.64174481,2135239,0.258444477,82608254.6
"1137KN273","Wiebke","control",117.59,139338.6252,18206.03596,0.005344247,2384,0.25557123,4521798.333,790.9531963,960.9107056,0.280055007,1192,791.9519146,26,268.294662,6917.394406,38.31091573,0.513005727,0.599508493,0.231315292,777.4971461,1.03956204,1.068845477,384116,30217,0.005286651,2377,0.54081847,49885000,1622.166138,0.295374668,1106.105968,34,389,0.642785215,2132636,0.25897769,89082567.38
"1137KN274","Wiebke","control",126.6,146023.3919,20658.31906,0.005047079,2973.333333,0.254942775,4718794.667,834.2751142,1143.80304,0.278392175,1312.666667,792.7605069,28.33333333,279.4941853,7945.305365,37.29989585,0.506388624,0.562491204,0.229616205,800.1426941,1.030576173,1.059606488,404437,32754,0.00473845,2652,0.520588354,50153051,1720.55127,0.266530075,1451.587917,29,474,0.638881989,2307038,0.257177584,95793904.96
"1137KN275","Wiebke","control",121.86,133618.427,17990.08276,0.005559081,2441,0.263644034,4685194,847.402968,913.5269775,0.291677706,1088.666667,776.1541828,21.66666667,323.4477921,6866.523973,38.42444221,0.515868291,0.594300498,0.230949464,708.9041096,0.893619959,0.918792352,378295,27117,0.006467509,1943,0.544004277,49623202,1731.110962,0.326768367,1002.729615,29,420,0.633957413,2233806,0.258599568,84775753.85
"1137KN276","Wiebke","control",118.56,140551.3641,18263.14212,0.005355425,2379,0.265395426,5122052,824.1010274,940.8368327,0.286201099,1182.333333,801.1695788,21.66666667,302.8674537,6495.005708,40.91343614,0.516290198,0.617790744,0.231382751,757.1489726,0.913479631,0.939211451,383785,29329,0.005607484,2241,0.541786902,49999804,1636.135132,0.258671617,1489.57084,33,342,0.651118852,2243137,0.258168763,89819176.34
"1137KN277","Wiebke","control",98.51,118794.124,15718.63584,0.006345155,2096.666667,0.264974092,4324955,732.2060502,846.9059652,0.287276103,1075,744.2217639,21,276.8010596,5832.705479,39.35003747,0.510031048,0.552407918,0.228902907,687.2431507,0.97557378,1.003054731,323944,24127,0.006996866,1796,0.547461156,42721328,1642.768188,0.256370301,1083.734999,21,463,0.637724636,1940054,0.258483301,69746101
"1137KN278","Wiebke","control",118.18,137272.4775,18356.67808,0.005494237,2481,0.260877548,4704665.333,816.2243151,991.1638794,0.264187915,831,841.3624402,22,325.1865935,6651.227169,40.37716937,0.512107633,0.591168142,0.23200174,772.9023973,1.035608716,1.064780793,388212,31099,0.005044709,2491,0.53019562,49254544,1756.658081,0.266866937,1334.837909,39,330,0.633621313,2209032,0.25942929,88228308.81
"1137KN279","Wiebke","control",120.59,130675.2813,17408.84703,0.005661589,2336,0.25860245,4382892.333,789.3122146,888.8614095,0.312455315,1193.333333,739.8738824,23.33333333,260.7986485,5979.409247,41.78433264,0.515582395,0.607549294,0.232229212,698.4018265,1.011752273,1.040252337,380170,28092,0.006056082,2075,0.531426044,48415607,1645.796265,0.304795089,1103.843749,32,372,0.636830613,2207879,0.258889532,83113652.85
"1137KN280","Wiebke","stress",79.46,94930.66693,13529.89441,0.006685752,1935.666667,0.267603862,3462365.667,786.3584475,854.1206055,0.246895253,1221,721.9624069,21,243.1733707,5050.285388,37.99158015,0.509129859,0.540239947,0.229776323,661.3156393,1.013188822,1.041729352,261069,21419,0.007152175,1757,0.564339636,35654856,1734.628784,0.218261667,1172.043064,27,326,0.61834366,1758894,0.266427777,50035032.9
"1137KN281","Wiebke","stress",78.87,97700.93352,13388.76998,0.007285691,1850,0.27058443,3674786,807.0348174,895.512085,0.251513433,1028,714.8271104,19.33333333,248.5492353,4839.91153,40.47598881,0.506194715,0.535695961,0.231675186,624.2294521,1.004146348,1.03243216,267094,21583,0.007205488,1744,0.573910867,37246434,1527.387695,0.267607271,908.3904556,25,331,0.619752942,1746941,0.268585971,52085973.34
"1137KN282","Wiebke","stress",81.85,102211.3011,15449.51484,0.005448232,2346.333333,0.267084961,3764210,850.0285388,929.8642171,0.233225216,1129,739.2698078,26.66666667,218.4302973,5812.02911,37.64855444,0.506628409,0.54155368,0.230472586,647.2031963,0.986673473,1.014467092,288511,24467,0.006059002,2074,0.57434662,40321409,1524.145386,0.224289163,1239.127384,21,509,0.615521757,1707995.25,0.269878606,56633070.61
"1137KN283","Wiebke","stress",82.99,100177.1441,13544.33505,0.007535209,1857.333333,0.272830454,3878357.667,886.7865297,951.1360881,0.275880144,953.3333333,616.2898061,20,247.0434723,4991.538242,39.43510191,0.516011654,0.587107681,0.232000793,585.5022831,0.897916499,0.923209921,269131,21270,0.007475533,1681,0.553460553,35955250,1669.891235,0.249302016,1013.012795,21,417,0.617674102,1713045,0.267318499,53609346.55
"1137KN284","Wiebke","stress",65.43,97497.35625,14779.99429,0.005641413,2244,0.261118465,3310966,724.3293379,876.1485799,0.234447878,960.6666667,797.5750588,24.66666667,218.1539352,5297.089041,38.26465406,0.502836233,0.522392803,0.230677183,672.4743151,0.95455225,0.981441046,264693,22228,0.006734389,1866,0.561734582,36036965,1753.920166,0.205224565,1260.371741,26,382,0.615896625,1689426,0.267122842,51743293.98
"1137KN285","Wiebke","stress",76.76,94817.89159,13266.02454,0.006887961,1859.333333,0.271409192,3580294,762.4001142,835.4324341,0.246534634,953,718.7606189,17.33333333,294.2035713,5007.619863,37.45739561,0.50982147,0.578936913,0.229884292,617.9937215,1.042451001,1.071815818,269957,22826,0.006511073,1930,0.565298903,37014045,1578.665649,0.246727822,1052.414635,27,351,0.619869745,1692263,0.267237306,50819173.24
"1137KN286","Wiebke","stress",80.05,95608.28842,14007.74829,0.006277457,2058.666667,0.266206368,3408755.667,896.3042237,985.7642212,0.21309053,803.6666667,721.9640287,21,245.2372613,5147.103311,38.8152787,0.499605419,0.514694292,0.232754599,654.7517123,0.988428176,1.016271223,268524,21818,0.007091631,1772,0.569124942,37068580,1418.815552,0.240846736,1201.254764,32,282,0.613150375,1682362,0.268222228,51106613.3
