"Gene","Module","CSE.1","CSE.2","CSE.3","CZ.1","CZ.2","CZ.3","ESR.1","ESR.2","ESR.3","BETL.1","BETL.2","BETL.3","AL.1","AL.2","AL.3","EMB.1","EMB.2","EMB.3","NU","PC","PE","PED"
"GRMZM2G055143","M3",0,0.792779,0,2.79046,0,0,3.48841,1.51375,0.706317,0,1.28736,0,0.737576,1.70199,1.21678,5.41406,6.63969,1.9278,2.67666,0,0.654323,7.53975
"GRMZM2G055204","M14",51.0133,44.916,61.4443,63.1048,14.2194,27.0161,9.84404,12.4266,11.351,11.7923,5.75945,8.48836,128.572,38.379,94.9722,39.0831,12.354,12.9176,308.26,322.164,54.4136,118.651
"GRMZM2G055257","M12",0,0,0,0,0,0,4.97914,2.21441,8.89021,0,0,0,25.8798,34.388,37.8354,20.1298,21.3254,13.7879,1.21246,0,0,0
"GRMZM2G055273","M11",9.50855,16.1162,23.7035,2.13609,9.37477,9.35062,0.418634,1.32378,2.79344,2.02969,3.05953,2.40793,0,1.59962,0,0,0,0,4.36428,18.2128,8.71161,1.86544
"GRMZM2G055279","M11",0,0,0.98593,0,1.70111,0,1.22554,2.89731,3.0346,0,0,0,0,1.17618,0,0,4.64742,0,0,4.84764,0,0
"GRMZM2G055282","M1",2.16159,1.17296,1.08968,1.88724,0.524508,1.39149,0.894426,0.570002,1.17149,0.541514,0.378854,0.254788,2.994,2.30555,1.71933,5.41615,5.12958,2.51437,0.132703,0.169642,0.642889,1.20054
"GRMZM2G055313","M15",0.359673,0.147404,0.264656,1.92236,0.354556,0.624445,7.36354,11.7057,10.7414,1.45312,0.533627,3.49636,0,0.160741,0,0.490965,0.601667,0.344693,0.831299,0,0.660695,0.673429
"GRMZM2G055320","M6",6.25813,3.64529,12.504,11.2932,10.6881,15.0258,6.00303,3.26381,6.84439,6.07356,10.2284,4.77841,9.84316,5.40459,4.70143,6.13883,8.60345,6.77896,12.8795,20.2892,70.1087,9.69295
"GRMZM2G055420","M4",4.68051,3.17776,1.47997,1.39134,0.459434,0.374421,0.889927,0.188559,0.177962,0.737679,3.57198,0.710576,1.93553,4.65563,5.36845,4.73551,3.87098,5.2154,15.1184,0.723829,10.7144,0
"GRMZM2G055434","M18",14.5401,11.6345,21.0065,37.0236,51.9176,104.034,31.5203,20.3187,43.9365,459.991,700.115,1289.48,19.4256,31.6904,29.4275,2.42981,0,0,1.30587,26.5159,0,6.47061
"GRMZM2G055450","M6",1.55508,1.66957,1.0046,1.02859,2.34025,0.383317,3.77485,2.46948,2.40311,1.42146,0.51207,0.588136,3.82099,2.48478,4.07512,2.55196,1.9886,2.75511,3.53085,2.64334,13.9358,4.35669
"GRMZM2G055467","M15",0,0.612132,0,4.95475,3.37174,4.32404,2.22356,8.44862,7.33428,0,0,3.3855,0,0,0,0,0,0,0,0,0,0
"GRMZM2G055561","M15",2.13142,3.94504,2.77533,4.09634,3.8832,5.13007,38.0941,38.6914,17.9577,0.698247,0,2.4122,4.70331,6.67886,6.72334,8.5194,7.09122,10.0058,0,0,12.0709,0
"GRMZM2G055585","M6",0,0,0,0,0,0,0,0,0.336271,0,0,0.520804,0,0,0.554209,4.45465,3.05734,0.880537,17.8355,12.94,41.0357,0.897918
"GRMZM2G055594","M18",0,0,5.15e-05,0,0.687989,2.3e-05,6.84e-07,6.56e-06,2.92e-06,587.001,224.655,293.786,0,1.05e-06,5.56e-08,0,0,0,3.67e-05,6.27281,0,2.63052
"GRMZM2G055621","M18",0,0,1.17594,0,6.94207,7.32452,1.53512,9.11641,9.32427,4643.48,4013.33,5115.41,0,1.40531,2.03624,0,0,0,2.64883,121.431,0,1.32308
"GRMZM2G055699","M11",0,0,0,0.167801,0.304496,0,1.11046,0,0.356455,0.290574,0,0,0,0,0,1.35763,0,0,3.63021,118.41,1.29553,9.14765
"GRMZM2G055704","M3",0,0,0,0,0,0,0.346713,2.04755,0,0,0,0,0,0,0,0,0,0,0,9.70318,5.48625,23.1342
"GRMZM2G055752","M16",4.07515,7.43752,15.2953,7.88101,4.1899,10.1554,0,0,4.44167,14.9319,19.596,39.3586,18.0112,19.9428,36.7505,7.16841,0,0,0,58.6147,13.1792,30.9128
"GRMZM2G055782","M11",0,0,0,0,0,0,9.31212,0.722452,0.738565,0,0,0,0,0,0,0,0,0,1.48181,32.8252,0,0
"GRMZM2G055802","M18",8.1e-05,0,0.000698845,2.26002,1.81434,3.16564,1.58329,0,0.69918,1.65615,4.5496,5.08024,0,0,0,5.55079,0.998998,0.000221211,8.96e-05,0.658352,8.1e-05,1.4e-05
"GRMZM2G055809","M17",3.71543,4.41048,7.99828,7.14657,10.7818,10.0926,2.10299,5.74881,3.4124,0.841271,1.84869,0.611691,1.63978,0.595595,9.16407,0,0,4.50512,0,0,0,4.53614
"GRMZM2G055844","M2",3.08962,8.78266,7.78925,0.726987,3.0407,2.60131,1.35383,0.819377,1.83052,0,0.174755,0,24.0802,33.7544,34.0818,39.9645,44.435,32.4976,0.809882,0.535499,20.1181,4.17505
"GRMZM2G055862","M17",0,0.846395,0,4.19081,7.4243,6.23132,4.63403,0.784806,0.773374,2.89486,6.78776,2.89539,0,0,0,0,0,0,0,0,0,0
"GRMZM2G055883","M3",0.283007,0.318053,0.513302,0.374565,0,0.113403,0.757231,1.15043,0.835143,0.597845,0.393043,0.242749,2.79946,2.17617,1.79465,2.11842,0.212232,0.245534,2.26952,4.1986,6.50188,13.4808
"GRMZM2G055968","M2",2.47747,3.18909,2.23053,0.179331,2.46838,0.951156,0,2.4877,0.700535,0.755419,0.73655,0.284999,7.00477,8.68578,9.914,11.36,25.3494,16.4352,0,0,0,0
"GRMZM2G055973","M18",0.795781,2.32828,1.49586,0.935714,0.535036,1.08053,1.70791,4.61215,4.23083,32.4671,39.0595,74.0718,0.925528,3.62078,6.66123,1.18974,6.33433,2.5034,4.65069,7.0516,0.78934,0
"GRMZM2G055992","M4",12.9571,7.25888,6.80904,9.98353,11.2631,11.7324,5.9943,7.35377,5.67524,13.828,12.2948,18.9981,5.86879,5.36605,5.15674,6.24883,1.65101,4.29332,58.8756,16.4417,28.0065,10.9933
"GRMZM2G055999","M8",0,0,0,0,0.121832,0,1.55898,0.751853,0.722733,0,0,0,8.16958,7.6646,5.20415,61.1389,73.179,74.5338,8.12174,4.32727,16.6645,0.789062
"GRMZM2G056014","M18",7.88461,3.4998,11.889,45.4006,38.8834,34.3921,84.5207,47.2981,55.0596,618.885,569.777,592.38,24.759,21.6496,16.6331,14.7868,8.5579,16.588,7.78883,114.679,8.52395,88.4328
"GRMZM2G056056","M4",2.15026,1.07196,1.97932,0,0.881256,2.58948,3.06568,0,0,1.48442,0,1.17469,0,0,1.73855,1.47342,7.16903,5.78132,15.9566,0,8.01612,2.17682
"GRMZM2G056068","M16",0,0,0,0,0,0,0.20441,0.258879,0,0,0,0.844977,0,0,0,0,0,0,0.469411,14.9621,5.62174,7.66737
"GRMZM2G056075","M9",13.2611,14.4364,11.7405,8.68439,7.61754,6.93657,6.20756,5.85163,5.0639,6.4854,6.24447,5.85302,25.2921,21.84,16.0092,25.8102,30.736,27.9944,1.87625,0.748467,2.38534,3.1531
"GRMZM2G056079","M5",4.37614,3.09691,1.18435,1.92239,1.66149,1.2102,3.67401,3.18436,2.65922,1.71201,1.34523,1.23174,2.858,1.58797,0.746469,1.21737,1.82381,2.90798,4.07789,1.95897,13.6303,10.6816
"GRMZM2G056088","M13",0.164391,0.152097,0.87597,0,0,0,0.18152,0.101683,0,0,0,0.12497,0.412507,0,0,1.69068,1.47635,1.1289,2.97923,3.47584,4.35575,0.28463
"GRMZM2G056093","M6",0.953293,0.947546,0.994304,1.92673,1.90368,1.39167,1.1864,1.60987,3.66249,1.57484,2.14461,0.771095,0.623775,1.14283,3.49e-152,4.49036,1.47685,0.402249,0.443604,10.0008,70.7418,27.1969
"GRMZM2G056114","M11",18.7402,1.96957,7.04078,7.96169,10.636,5.63813,5.06252,12.9573,3.60224,4.2092,5.00893,4.78824,0,0,2.87377,2.26741,0,7.28188,0,15.266,0,0
"GRMZM2G056120","M2",1.98858,2.5676,1.04875,1.85831,2.69797,1.02416,3.54705,1.72611,3.29558,2.50341,1.58148,0.968864,37.6693,41.9902,32.4956,32.1507,35.5682,40.3001,1.15495,0,24.5641,1.33616
"GRMZM2G056231","M17",102.361,199.634,393.75,206.478,320.609,596.631,34.4919,40.8367,122.807,29.8623,34.2323,65.4709,85.7941,147.957,236.663,124.249,154.37,150.112,4.57755,21.0984,12.5732,39.7178
"GRMZM2G056247","M3",0,0.107814,0,0.08711,0,0.112097,0.22887,0.487678,0.607952,0,0,0,0,0,0,6.04373,4.03965,3.40917,13.371,26.0891,22.0812,50.1706
"GRMZM2G056365","M6",1.44153,2.63594,2.80048,1.31597,0.372092,0.644194,3.15109,3.55257,2.33262,0.824274,0,1.04688,4.03128,3.24557,5.7243,3.28359,5.18647,3.14591,0,1.17632,14.0245,3.32159
"GRMZM2G056400","M7",0,0,0,0,0,0,0,0,0.403169,0,0,0,0,0,0,2.48793,6.56466,4.58244,0,0,4.94045,3.3222
