plant	genotype	day	volume.fluo.iap	side.area (px)	top.area (px)	side.height (px)
1121KN125	Intensiv	23.402948	1193505.605	16316.28571	26360	318.1428571
1121KN126	Intensiv	23.403765	1077886.305	17248.14286	23807	416.8571429
1121KN136	Bavaria	23.412214	799084.6651	15363	17375	420
1121KN137	Bavaria	23.413072	160090.041	6667.571429	5215	339
1121KN138	Bavaria	23.4139	825920.3525	14637	16944	399.8571429
1121KN139	Bavaria	23.41479	856981.3339	16215.28571	16591	478.1428571
1121KN140	Bavaria	23.415669	933400	16308.14286	18541	451.8571429
1121KN141	Bavaria	23.416568	1478880.509	21275.71429	27137	423.4285714
1121KN142	Bavaria	23.417393	794425.9458	14360.57143	20351	375.7142857
1121KN143	Bavaria	23.418279	1025157.753	18655.14286	20930	412.4285714
1121KN144	Bavaria	23.419102	1184261.291	18534.57143	22817	443.7142857
1121KN154	BarkeCS	23.427458	957243.7682	14567.71429	19460	396.7142857
1121KN155	BarkeCS	23.428274	818146.3765	13391.14286	16877	340.1428571
1121KN156	BarkeCS	23.429093	1072729.182	16011.28571	23910	475.1428571
1121KN010	Apex	23.444002	1185490.057	17175.85714	23574	370.5714286
1121KN011	Apex	23.44482	1673643.786	21093.57143	31581	359.5714286
1121KN012	Apex	23.445708	1009875.23	17072	22612	355.7142857
1121KN013	Apex	23.446525	1170693.592	18501.28571	24090	379.5714286
1121KN014	Apex	23.447411	910601.9628	15015.57143	23091	333.4285714
1121KN015	Apex	23.448232	1277074.253	18714.28571	29963	384.4285714
1121KN016	Apex	23.449049	1283326.26	18310.57143	29314	409.2857143
1121KN017	Apex	23.449864	1111554.377	16826.85714	27752	344.5714286
1121KN018	Apex	23.450678	1008803.379	15357.85714	25051	352
1121KN028	Isaria	23.458838	1153050.922	19382.14286	24383	402.5714286
1121KN029	Isaria	23.459658	1210452.487	19985.85714	26255	404.5714286
1121KN030	Isaria	23.460475	946803.2727	16352.14286	22153	366.8571429
1121KN031	Isaria	23.461386	1105821.415	17855.71429	25713	394.1428571
1121KN032	Isaria	23.462203	1114809.433	18511	24148	399.1428571
1121KN033	Isaria	23.46302	1006732.586	17251.14286	25021	365.1428571
1121KN034	Isaria	23.463851	1277798.014	19826.28571	27987	409.2857143
1121KN035	Isaria	23.464668	1354179.554	19079	30403	387
1121KN036	Isaria	23.465483	1201940.104	18418.85714	25705	323.7142857
1121KN046	Perun	23.47398	1283673.962	18676	25356	339.8571429
1121KN049	Perun	23.47497	1112057.234	18686.85714	23626	363.4285714
1121KN047	Perun	23.475896	1248533.275	18463.85714	24137	382.5714286
1121KN048	Perun	23.477744	1083810.1	18193.85714	19539	400
1121KN050	Perun	23.478587	1297514.649	19139.57143	25332	376.1428571
1121KN051	Perun	23.479495	1004416.128	17030.85714	21995	370.5714286
1121KN052	Perun	23.480343	1015122.601	17189.85714	18123	355.8571429
1121KN157	BarkeCS	23.486237	910997.8774	13665.71429	19235	363.8571429
1121KN158	BarkeCS	23.486923	1022584.994	14751.71429	23826	353
1121KN159	BarkeCS	23.487618	906730.2143	16211.14286	17579	398
1121KN160	BarkeCS	23.488579	889423.2638	13036	25354	233.4285714
1121KN161	BarkeCS	23.489518	813509.5839	13190.28571	21714	320.1428571
1121KN162	BarkeCS	23.490462	872880.3367	14181.14286	21097	425.5714286
1121KN172	Beatrix	23.499216	771348.7732	13135	18723	346
1121KN173	Beatrix	23.500032	1073215.429	16190.71429	23079	389.2857143
1121KN174	Beatrix	23.500849	971332.2037	15071.57143	24560	397.1428571
1121KN175	Beatrix	23.501669	997819.0815	16010.14286	20921	383.7142857
1121KN176	Beatrix	23.502491	834273.1429	15050	19795	461.2857143
1121KN177	Beatrix	23.503307	643533.8312	12679.71429	16654	361.2857143
1121KN178	Beatrix	23.504124	1231445.318	17986.28571	22376	381.4285714
1121KN179	Beatrix	23.504945	1114046.971	16863	22620	372.7142857
1121KN180	Beatrix	23.505761	1025786.687	16611.85714	21064	362.5714286
1121KN190	Djamilia	23.515043	931741.8669	15803.14286	23013	340
1121KN191	Djamilia	23.515858	760942.9323	13299.28571	18585	392.1428571
1121KN192	Djamilia	23.516699	853575.3235	14918.28571	20699	419.2857143
1121KN193	Djamilia	23.517516	862963.5714	16894.28571	15993	442.1428571
1121KN194	Djamilia	23.518329	877459.9284	16245.85714	16658	426.8571429
1121KN195	Djamilia	23.519144	879891.3452	15965.71429	19491	391.8571429
1121KN196	Djamilia	23.519961	945778.476	16415.14286	20975	413.8571429
1121KN197	Djamilia	23.520782	623826.8083	13793.57143	12674	459.5714286
1121KN198	Djamilia	23.521598	683252.2658	14749.57143	16041	425.5714286
1121KN208	Eunova	23.529939	634274.7253	13090.42857	12287	432.5714286
1121KN262	Victoriana	23.538185	877585.8282	14745.71429	16846	403.2857143
1121KN263	Victoriana	23.538876	895736.6967	14972.14286	19858	385.1428571
1121KN264	Victoriana	23.539688	917614.9722	15371	18534	421.5714286
1121KN265	Victoriana	23.540504	952912.8438	14855.85714	19223	367
1121KN266	Victoriana	23.541316	682949.8094	12973.42857	13650	381.5714286
1121KN267	Victoriana	23.54213	693528.8708	11846.14286	19135	287.5714286
1121KN268	Victoriana	23.542943	835294.5075	14508	18596	355.7142857
1121KN269	Victoriana	23.543759	986054.709	14363.28571	22596	355.7142857
1121KN270	Victoriana	23.544571	1201067.847	16405.71429	25409	350.7142857
1121KN280	Wiebke	23.553102	1064089.945	15668.71429	23884	452
1121KN281	Wiebke	23.553953	1026844.867	14735.71429	25777	348.2857143
1121KN282	Wiebke	23.554796	1072089.443	14347.14286	26300	292.1428571
1121KN283	Wiebke	23.555613	839828.0122	11947.85714	23624	284.1428571
1121KN284	Wiebke	23.556508	1025936.565	15148.28571	24319	283.5714286
1121KN285	Wiebke	23.557324	1124699.652	15784.85714	24232	419.7142857
1121KN286	Wiebke	23.55815	1484342.467	18460.71429	29482	379.4285714
1121KN287	Wiebke	23.558993	889547.0308	13848.42857	21581	395.8571429
1121KN288	Wiebke	23.559812	793788.3124	12660.42857	19606	352.1428571
1121KN295	MorexDH	23.56564	1006366.106	13208	24691	316.1428571
1121KN296	MorexDH	23.566455	1301911.972	17671.57143	26600	438.1428571
1121KN297	MorexDH	23.567272	1256797.438	16395.71429	26738	370.7142857
1121KN298	MorexDH	23.568085	1698013.003	20382.14286	31346	436
1121KN299	MorexDH	23.5689	1265224.337	16672.28571	28508	417.2857143
1121KN300	MorexDH	23.569714	898034.6383	14634.57143	18660	438.5714286
1121KN307	BarkeDH	23.575412	1273265.478	15948.85714	27787	379.8571429
1121KN308	BarkeDH	23.576268	822990.6029	13215.28571	19752	269.5714286
1121KN309	BarkeDH	23.577101	811486.1865	13754.42857	19609	354.4285714
1121KN310	BarkeDH	23.577919	1251256.977	16308.57143	28311	374
1121KN311	BarkeDH	23.578762	1177991.254	16151.14286	25908	388.4285714
1121KN312	BarkeDH	23.579576	1043208.64	16017.85714	20773	397.8571429
1121KN053	Perun	23.583262	1194545.53	17612.14286	29064	299.4285714
1121KN054	Perun	23.583982	1086447.797	17400	20179	385.2857143
1121KN064	Sissy	23.59205	1340490.144	19097.28571	24948	401.7142857
1121KN065	Sissy	23.592863	1588095.796	20809.28571	32055	347.1428571
1121KN066	Sissy	23.593675	1096303.477	17326.28571	22798	406.4285714
1121KN067	Sissy	23.59449	1758649.963	20863.28571	35146	347.4285714
1121KN068	Sissy	23.595311	1101228.914	16884	26958	352
1121KN069	Sissy	23.596266	1398013.744	17643.42857	31739	413.5714286
1121KN070	Sissy	23.59716	1230433.577	17894	32717	371.7142857
1121KN071	Sissy	23.598159	1450468.756	18791.71429	33713	309.8571429
1121KN072	Sissy	23.598972	1447119.065	19888.42857	34053	367.1428571
1121KN082	Trumpf	23.607633	1344926.007	19489.57143	24471	422.1428571
1121KN083	Trumpf	23.608658	1430559.56	19558	28783	409.8571429
1121KN084	Trumpf	23.609642	1214610.829	17451.14286	24170	343.5714286
1121KN085	Trumpf	23.610639	990496.1615	16685.28571	19531	451.5714286
1121KN086	Trumpf	23.611639	1225204.59	17069.71429	26815	383.2857143
1121KN087	Trumpf	23.612682	994957.1999	14852.42857	28110	290.8571429
1121KN088	Trumpf	23.613635	1485417.871	20370.14286	29044	444.5714286
1121KN089	Trumpf	23.614649	1266088.812	17973	26083	392.8571429
1121KN090	Trumpf	23.615519	1456882.007	19361.71429	29722	331.2857143
1121KN100	Franken	23.624933	1064992.826	15695	28799	352.8571429
1121KN101	Franken	23.625849	1004769.285	16287.28571	26713	371.2857143
1121KN102	Franken	23.62682	823024.9656	14610.14286	21141	408.2857143
1121KN103	Franken	23.627812	1304551.525	18639.85714	28333	415.4285714
1121KN104	Franken	23.62876	776832.835	13710.71429	19565	385.2857143
1121KN244	Ursa	24.343564	1845834.331	22971.57143	30761	412.7142857
1121KN245	Ursa	24.344387	1789619.217	23319.85714	25316	449
1121KN246	Ursa	24.345209	1270885.336	18522.42857	27424	442.2857143
1121KN247	Ursa	24.346032	1742079.322	22444.42857	29845	468.7142857
1121KN248	Ursa	24.346855	1413833.848	19421.42857	23423	406
1121KN249	Ursa	24.347676	1376256.015	19886.42857	24660	421.4285714
1121KN250	Ursa	24.348498	1818509.313	23272.14286	28308	416.4285714
1121KN251	Ursa	24.34932	1000270.525	17518.71429	19003	460
1121KN252	Ursa	24.350142	1030989.413	16864	18745	414.5714286
1121KN010	Apex	24.365016	1513704.634	20252.28571	27405	378.2857143
1121KN011	Apex	24.365837	2146924.924	25356.28571	35012	374.1428571
1121KN012	Apex	24.36666	1223348.09	19399.57143	23054	370.5714286
1121KN013	Apex	24.367484	1607983.177	21624.85714	29551	351.8571429
1121KN014	Apex	24.368308	1136623.764	17216	24583	339
1121KN015	Apex	24.369132	1567029.388	21302.71429	29096	380.5714286
1121KN016	Apex	24.369956	1689927.145	21446.57143	33255	410.7142857
1121KN017	Apex	24.370859	1355425.95	18627.14286	28480	348.4285714
1121KN018	Apex	24.371824	1275389.054	17531.57143	29885	365.1428571
1121KN136	Bavaria	24.389354	1090866.123	17874.71429	22726	433.4285714
1121KN137	Bavaria	24.390176	233676.4811	7721.714286	7882	364
1121KN138	Bavaria	24.390993	1095626.227	17841.85714	22268	405.5714286
1121KN139	Bavaria	24.391812	1145361.402	18537.14286	22786	479.5714286
1121KN140	Bavaria	24.392641	1094780.909	17859.42857	19512	457.1428571
1121KN141	Bavaria	24.393464	1919859.437	24612.85714	35093	425.2857143
1121KN142	Bavaria	24.394283	1008577.794	16617.57143	20410	383.4285714
1121KN143	Bavaria	24.395108	1226273.169	19015.14286	22614	411
1121KN144	Bavaria	24.395928	1486814.167	21333.85714	25355	441.8571429
1121KN154	BarkeCS	24.404795	1265004.177	16580.42857	25276	407.4285714
1121KN155	BarkeCS	24.405815	1090958.141	15681.28571	21050	364
1121KN156	BarkeCS	24.4071	1418929.578	18258.71429	28890	473.7142857
1121KN157	BarkeCS	24.408276	1184153.097	16234.14286	21532	379.8571429
1121KN158	BarkeCS	24.40924	1160965.708	16760.71429	24531	453.5714286
1121KN159	BarkeCS	24.410137	1214831.482	17451	22828	424.1428571
1121KN160	BarkeCS	24.410952	1039118.225	16494.28571	20705	361.7142857
1121KN161	BarkeCS	24.411813	1037251.056	14212.14286	25865	344.7142857
1121KN162	BarkeCS	24.412655	1123427.884	16190.14286	23766	421.8571429
1121KN172	Beatrix	24.421096	953338.772	15204.42857	20040	358.4285714
1121KN173	Beatrix	24.42191	1387437.083	19214.85714	25568	406.5714286
1121KN174	Beatrix	24.422723	1298120.162	17677	24853	389
1121KN175	Beatrix	24.423542	1290039.474	18276.28571	24445	385.8571429
1121KN176	Beatrix	24.424356	1059789.414	16602.57143	19605	485.8571429
1121KN177	Beatrix	24.425173	880072.1707	14396.71429	17275	364
1121KN178	Beatrix	24.425989	1627471.143	21293.28571	27991	406.1428571
1121KN179	Beatrix	24.426805	1350101.051	18992.14286	26342	366.8571429
1121KN180	Beatrix	24.427622	1266457.488	18444.57143	21968	364.7142857
1121KN028	Isaria	24.437665	1616899.396	23252.71429	31400	398.5714286
1121KN029	Isaria	24.438357	1572215.539	23048.71429	31176	406.5714286
1121KN030	Isaria	24.439251	1182364.382	17726	26461	369
1121KN031	Isaria	24.440069	1349796.882	20150.42857	23280	382.1428571
1121KN032	Isaria	24.440918	1365108.628	21228	25706	395.1428571
1121KN033	Isaria	24.441774	1418357.3	19483.14286	31340	374.4285714
1121KN034	Isaria	24.442599	1663122.062	22749.57143	32826	415.8571429
1121KN035	Isaria	24.443508	1661687.7	22333.85714	34591	391.7142857
1121KN036	Isaria	24.444325	1442171.741	22156.85714	23493	456.2857143
1121KN046	Perun	24.451915	1592106.015	21062.14286	29032	400.7142857
1121KN049	Perun	24.45273	1418540.668	21409.28571	29959	367.7142857
1121KN047	Perun	24.453546	1352540.82	19389.71429	24674	409.7142857
1121KN048	Perun	24.455177	1380178.901	19876	26425	401
1121KN050	Perun	24.455994	1561121.676	20868.28571	30617	384.5714286
1121KN051	Perun	24.456811	1169015.976	19140.14286	21098	390.1428571
1121KN052	Perun	24.457627	1217408.378	18167.42857	22225	413.1428571
1121KN209	Eunova	24.458443	1708261.86	21395.14286	32927	456.1428571
1121KN210	Eunova	24.459259	1619916.56	22750.57143	25610	505.7142857
1121KN211	Eunova	24.460074	1546886.007	21437.14286	31080	474.4285714
1121KN212	Eunova	24.460889	679281.4717	13825	14904	428.1428571
1121KN213	Eunova	24.461706	1096955.842	17526.57143	21522	448.1428571
1121KN214	Eunova	24.462523	1181034.012	18070.28571	25412	396.4285714
1121KN215	Eunova	24.46334	1299829.522	18933.71429	22799	491.1428571
1121KN216	Eunova	24.464155	1752723.64	22259.42857	28477	449.8571429
1121KN226	Streif	24.472512	1258063.704	16656.42857	31060	437.2857143
1121KN227	Streif	24.473395	1457660.106	19300.14286	28022	416.1428571
1121KN228	Streif	24.474209	1637493.365	21419	31455	414
1121KN229	Streif	24.475043	1413066.034	21412.71429	25006	423.7142857
1121KN230	Streif	24.475936	1271867.893	17917	24760	380.5714286
1121KN231	Streif	24.476755	1769555.877	22469.42857	27417	422.2857143
1121KN232	Streif	24.477574	1805661.686	21273.14286	31808	406
1121KN233	Streif	24.478474	1823097.297	21432.14286	33933	408.5714286
1121KN234	Streif	24.479289	1521681.017	19253.71429	27281	403.2857143
1121KN190	Djamilia	24.490495	1151673.199	17698.71429	22294	376.8571429
1121KN191	Djamilia	24.49131	908323.5069	14280.85714	21052	386.4285714
1121KN192	Djamilia	24.492131	1216273.046	18870	22256	457.4285714
1121KN193	Djamilia	24.492946	1128917.974	20242.14286	18819	443.2857143
1121KN194	Djamilia	24.493761	1138406.262	18677.42857	19886	473.4285714
1121KN195	Djamilia	24.494579	1215023.745	18637.85714	24517	406.7142857
1121KN196	Djamilia	24.495402	1142920.827	18948.42857	19075	471.4285714
1121KN197	Djamilia	24.496216	787235.6778	15539.28571	13061	439.8571429
1121KN198	Djamilia	24.497035	862632.9107	16660.85714	16416	447
1121KN208	Eunova	24.505866	897315.403	15934.42857	19435	446
1121KN105	Franken	24.506682	1661652.474	21671.42857	35331	416.1428571
1121KN106	Franken	24.507496	1485367.584	19710	29691	434.2857143
1121KN107	Franken	24.508312	961936.0247	16621.28571	21145	383.1428571
1121KN108	Franken	24.509133	1645339.295	21237.14286	29910	423.7142857
1121KN118	Intensiv	24.517354	2330562.949	27378.57143	36774	407.7142857
1121KN119	Intensiv	24.518181	1358933.676	19408.28571	28376	421.2857143
1121KN120	Intensiv	24.519134	NA	NA	NA	NA
1121KN121	Intensiv	24.520096	1560410.744	21732.14286	27821	498
1121KN122	Intensiv	24.520997	1236403.367	18834.14286	25502	437.7142857
1121KN123	Intensiv	24.521869	1168285.355	18067.28571	27218	380
1121KN124	Intensiv	24.522783	1245324.256	17695.14286	29042	394.8571429
1121KN125	Intensiv	24.523627	1758772.981	21853.71429	36440	402.2857143
1121KN126	Intensiv	24.524469	1288315.924	20024.42857	24142	424.2857143
1121KN287	Wiebke	24.536375	1143875.454	15927.14286	24404	406.5714286
1121KN288	Wiebke	24.537067	1045517.752	15259.28571	22014	400.2857143
1121KN295	MorexDH	24.543781	1368992.93	17048	30472	364.8571429
1121KN296	MorexDH	24.544688	1481026.64	19461.14286	26751	433.4285714
1121KN297	MorexDH	24.545506	1399495.837	18246.71429	27132	386
1121KN298	MorexDH	24.546329	2079194.052	22892.57143	35657	440.1428571
1121KN299	MorexDH	24.547148	1516899.124	18494.28571	33503	419.2857143
1121KN300	MorexDH	24.547971	1354764.921	16952.28571	27811	419.7142857
1121KN307	BarkeDH	24.553956	1594641.254	18831.71429	32050	408.8571429
1121KN308	BarkeDH	24.554904	1048093.447	15296.71429	21605	311.5714286
1121KN309	BarkeDH	24.555826	1049009.057	15797.28571	22792	405
1121KN310	BarkeDH	24.556641	1544975.541	18822.71429	31075	398.4285714
1121KN311	BarkeDH	24.55746	1471482.791	19610.85714	28437	411.5714286
1121KN312	BarkeDH	24.558379	1325180.992	18001.71429	24673	426.2857143
1121KN053	Perun	24.559294	1581858.677	20408.71429	35317	336.2857143
1121KN054	Perun	24.560134	1283808.77	19658.85714	22199	412.1428571
1121KN064	Sissy	24.568608	1863297.529	21600.14286	32757	448.1428571
1121KN065	Sissy	24.569429	1833768.461	23143.71429	33519	382.4285714
1121KN066	Sissy	24.57025	1351325.875	19659.57143	25977	401.2857143
1121KN067	Sissy	24.571128	1963626.533	23276.42857	36017	384.8571429
1121KN068	Sissy	24.572017	1411142.973	20030.28571	29091	375.2857143
1121KN069	Sissy	24.572833	1757933.87	21476.57143	34652	445.7142857
1121KN070	Sissy	24.573656	1617597.794	20831.42857	31584	415.8571429
1121KN071	Sissy	24.574523	1838314.4	22771.85714	32055	419.8571429
1121KN072	Sissy	24.575342	1799940.897	21285.57143	36750	405
1121KN082	Trumpf	24.58612	1722466.021	21890.85714	30702	397.5714286
1121KN083	Trumpf	24.586936	1764736.29	21694	30207	432.7142857
1121KN084	Trumpf	24.587753	1657678.09	20340.28571	29359	372.4285714
1121KN085	Trumpf	24.588569	1222843.181	18768.71429	24733	472.1428571
1121KN086	Trumpf	24.589385	1604600.63	21056	33755	392.1428571
1121KN087	Trumpf	24.5902	1305065.436	18621.71429	29235	361.4285714
1121KN088	Trumpf	24.591037	2023703.766	24815	35023	429.4285714
1121KN089	Trumpf	24.591851	1368463.78	19807.14286	24090	389.4285714
1121KN090	Trumpf	24.59268	1919799.363	22117.28571	34062	401.4285714
1121KN100	Franken	24.601173	1372651.619	17506.71429	28525	400.2857143
1121KN101	Franken	24.602008	1191084.078	18739.28571	26799	398.7142857
1121KN102	Franken	24.60292	1086662	16909.42857	23809	406.4285714
1121KN103	Franken	24.603736	1651778.323	20235.71429	30215	428.2857143
1121KN104	Franken	24.604593	1049528.38	14936.42857	28994	294.8571429
1121KN262	Victoriana	24.606331	1032253.827	16017.42857	20206	402.1428571
1121KN263	Victoriana	24.607148	1186501.225	17103.42857	22580	390.2857143
1121KN264	Victoriana	24.607962	1197391.856	16867.28571	23659	390.2857143
1121KN265	Victoriana	24.608779	1165150.563	16841.28571	21452	362.7142857
1121KN266	Victoriana	24.609593	859402.0011	14158.42857	16996	383.8571429
1121KN267	Victoriana	24.610408	1064385.864	14626.85714	27168	297.5714286
1121KN268	Victoriana	24.611222	1130135.081	17258.85714	22408	350.8571429
1121KN269	Victoriana	24.612038	1214806.244	16595.85714	24267	382.5714286
1121KN270	Victoriana	24.612852	1459377.694	19708	27443	345.4285714
1121KN280	Wiebke	24.621058	1317512.139	17966	26251	446.8571429
1121KN281	Wiebke	24.621906	1361799.546	17605.85714	29678	405.8571429
1121KN282	Wiebke	24.622742	1184794.066	16220.57143	25168	397.7142857
1121KN283	Wiebke	24.623609	999977.4248	15762.28571	22527	396.5714286
1121KN284	Wiebke	24.624457	1171412.424	16745.85714	22420	422.8571429
1121KN285	Wiebke	24.625298	1451746.524	17495	28452	452
1121KN286	Wiebke	24.626114	1874099.342	20070.71429	35953	374.1428571
1121KN010	Apex	25.343619	1796792.051	22845.71429	30624	385
1121KN011	Apex	25.34444	2526945.033	28110.57143	39490	380
1121KN012	Apex	25.345328	1557946.028	21810	26481	386.4285714
1121KN013	Apex	25.346172	2018993.076	24888	33925	375.8571429
1121KN014	Apex	25.347153	1459437.237	18845	32086	347
1121KN015	Apex	25.347975	1936450.963	24852.71429	32053	405
1121KN016	Apex	25.348797	2031603.026	24162.28571	37273	415
1121KN017	Apex	25.349617	1745594.91	22266.57143	28837	401.5714286
1121KN018	Apex	25.350439	1652509.998	20122.14286	32624	376
1121KN028	Isaria	25.358638	1996044.425	24858.85714	34130	408.7142857
1121KN029	Isaria	25.359526	1871733.577	25266.14286	32001	433
1121KN030	Isaria	25.36043	1495604.494	19923.28571	29376	388.2857143
1121KN031	Isaria	25.361266	1598678.174	22493.71429	25156	393.7142857
