plant,day,group,fw_biomass,dw_biomass,height_above_bound,sv_area,tv_area,extent_x,extent_y,height_width_ratio,tiller_count
Dr4AA000519,23.31233796,100% FC,14.53977264,1.69607199,28.03356634,394437.2825,212572.8,24.2678634,28.03356634,1.155172414,5.928037978
Dr4AA000519,26.3074537,100% FC,22.07095574,2.583542197,43.39524342,595014.1365,309552.7072,27.58526837,43.39524342,1.573131094,6.668827515
Dr4AA000519,28.30762731,100% FC,26.79104316,3.139754535,49.94039377,720723.5069,359409.5369,28.06345287,49.94039377,1.779552716,7.254681012
Dr4AA000519,30.30760417,100% FC,30.60824689,3.589571587,51.91290483,822386.5131,407913.9192,29.73709862,51.91290483,1.745728643,8.167997521
Dr4AA000519,32.3037963,100% FC,35.68165906,4.187419507,54.28508556,957505.9278,483541.8989,32.14788662,54.28508556,1.688605108,9.408518716
Dr5AA000601,12.80239583,100% FC,0,0,2.361912937,2687.122868,3094.738514,1.75338515,2.361912937,1.347058824,2.273898406
Dr5AA000601,14.53155093,100% FC,0.086719027,0,4.847594237,9511.304017,6519.581259,4.754767964,4.847594237,1.019522777,3.047315332
Dr5AA000601,16.28920139,100% FC,0.648570306,0.05914084,8.296316804,24475.00367,14231.18289,7.554492856,8.356873861,1.098196393,2.998604444
Dr5AA000601,18.63527778,100% FC,2.271193441,0.2503498,14.86675748,67690.07882,30607.56238,11.08194142,14.92731454,1.341530055,2.822625519
Dr5AA000601,20.2812963,100% FC,4.387729974,0.499761226,17.16792565,124059.4744,64357.22837,14.60938999,17.22848271,1.175129534,3.652279035
Dr5AA000601,22.2809375,100% FC,8.201275806,0.949147234,27.22663,225625.0605,139422.3239,19.84465677,27.22663,1.371987952,4.059753776
Dr5AA000601,25.27747685,100% FC,16.44809218,1.920947246,34.63848975,445261.2665,286682.3018,30.99233294,34.63848975,1.117647059,6.429763286
Dr5AA000601,27.27743056,100% FC,21.82465851,2.554518675,40.10772498,588454.5399,370709.1101,36.85009307,40.10772498,1.088402271,7.675901634
Dr5AA000601,29.27756944,100% FC,26.61032661,3.118459001,43.36535689,715910.5103,433317.0374,39.89851926,43.36535689,1.086891386,8.731404505
Dr5AA000601,31.27752315,100% FC,31.31990069,3.673432454,48.65527292,841339.8804,523754.9852,39.86863273,48.65527292,1.220389805,9.474598642
Dr5AA000601,33.27521991,100% FC,35.15456626,4.1253072,51.79030851,943467.9455,631436.6279,41.84277974,51.85346742,1.237735849,10.27972668
Dr5AA000602,11.43523148,100% FC,0,0,1.722443059,2116.769558,3119.153702,2.011235907,1.722443059,0.856410256,3.343376098
Dr5AA000602,13.49494213,100% FC,0.108584281,0,5.383923812,10093.63801,6615.426755,4.290636601,5.383923812,1.254807692,2.537009005
Dr5AA000602,15.25451389,100% FC,0.646232828,0.058865393,8.447709447,24412.74997,16920.62813,7.509075064,8.462848711,1.125,2.939408875
Dr5AA000602,17.24759259,100% FC,2.052404065,0.224567788,17.07709006,61863.09467,26864.74855,10.32497821,17.12250786,1.653958944,2.090515198
Dr5AA000602,19.24768519,100% FC,4.40105645,0.50133161,17.47071093,124414.3964,63567.66926,14.53369367,17.53126799,1.202083333,3.596198582
Dr5AA000602,21.2474537,100% FC,9.168648164,1.063141826,29.08467935,251388.9413,122126.3547,23.46353611,29.08467935,1.239569314,4.562350539
Dr5AA000602,23.24741898,100% FC,14.9257817,1.741559072,32.42688644,404717.8032,246838.9698,27.40594918,32.42688644,1.183206107,5.951532695
Dr5AA000602,26.24549769,100% FC,23.86846841,2.795360037,43.33547035,642887.0181,425989.1963,37.2685045,43.42512995,1.162790698,7.962401411
Dr5AA000602,28.24549769,100% FC,28.31058414,3.318816353,48.08742883,761193.2105,500485.3865,40.88477479,48.20697495,1.176169591,8.909771089
Dr5AA000602,30.24549769,100% FC,32.22439768,3.78001785,51.70369911,865429.2113,573568.5289,44.23206629,53.46700446,1.168918919,9.78615095
Dr5AA000602,32.24459491,100% FC,36.88218661,4.328888971,52.92716894,989479.3955,714807.5337,45.82179125,55.32720762,1.155065472,10.84055963
Dr5AA000603,12.74262731,100% FC,0,0,4.053413905,5169.394142,3665.364112,2.403169058,4.053413905,1.686695279,1.550817952
Dr5AA000603,14.47178241,100% FC,0.193997135,0.005574204,6.37407072,12368.42557,6885.627551,4.270008541,6.38438475,1.492753623,2.034848682
Dr5AA000603,16.22957176,100% FC,0.651912614,0.059534695,8.614241353,24564.01887,13104.40101,9.795103964,8.689937675,0.879443586,3.478258944
Dr5AA000603,18.57594907,100% FC,1.767837486,0.191034629,14.73050411,54284.27625,26443.58709,12.50503226,14.82133969,1.177966102,3.070049425
Dr5AA000603,20.22175926,100% FC,2.89892746,0.324321609,14.82133969,84408.42348,43071.77776,15.68427775,14.92731454,0.944980695,3.828814486
Dr5AA000603,22.22178241,100% FC,5.604130679,0.643101173,21.42864293,156455.6893,89800.20054,15.80997505,21.45852946,1.355387524,3.52507927
Dr5AA000603,25.221875,100% FC,11.77516691,1.370292469,27.7048145,320807.9586,229557.2696,31.32108478,27.76458756,0.884541985,5.912697624
Dr5AA000603,27.22181713,100% FC,18.98234547,2.21958217,32.27745378,512755.6489,368952.6599,36.07304325,32.27745378,0.894780447,7.474879864
Dr5AA000603,29.22181713,100% FC,24.90200257,2.917151097,36.01327019,670412.9761,467803.4848,38.82260413,36.01327019,0.927636644,8.704465342
Dr5AA000603,31.22180556,100% FC,30.202932,3.541809517,42.58830707,811591.8232,560326.8565,41.7514842,44.02286057,1.020042949,9.667640839
Dr5AA000603,33.22166667,100% FC,35.9363863,4.217436416,45.69547342,964290.0397,701486.85,41.46382626,48.72710124,1.102056359,10.74866625
Dr5AA000604,12.97877315,100% FC,0,0,4.548487359,5007.927156,5033.068446,3.156093269,4.548487359,1.441176471,2.087003943
Dr5AA000604,14.66636574,100% FC,0.147816328,0.000132284,6.972284477,11138.49914,11550.38064,5.136387085,6.972284477,1.357429719,2.320962372
Dr5AA000604,16.45798611,100% FC,0.978005062,0.097961239,10.29469968,33248.78943,24648.76366,8.614241353,10.32497821,1.195079086,2.858928106
Dr5AA000604,18.81165509,100% FC,2.662093894,0.296413281,15.86594892,78100.87114,65752.24265,15.75997408,15.91136672,1.006724304,3.641566916
Dr5AA000604,20.4575463,100% FC,5.008351789,0.572894937,17.4858502,140588.4008,99435.09979,21.75512271,17.53126799,0.803757829,4.601782371
Dr5AA000604,22.49597222,100% FC,9.005398615,1.043904595,25.52309771,247041.1409,228409.7093,26.38980712,25.52309771,0.967157418,5.12285438
Dr5AA000604,25.45335648,100% FC,18.25364446,2.133712471,34.51894363,493348.2659,407476.2495,39.92840579,34.69826281,0.864520958,7.380912579
Dr5AA000604,27.45328704,100% FC,23.45358127,2.746469979,42.19978217,631837.3919,480576.7063,37.98578126,42.79751279,1.110936271,7.984708632
Dr5AA000604,29.45329861,100% FC,27.19342723,3.187171238,48.47595373,731440.1405,571854.4027,37.80646207,48.47595373,1.282213439,8.431984955
Dr5AA000604,31.47059028,100% FC,31.12450309,3.650406915,52.21177014,836135.886,614845.1089,39.24101557,54.21416774,1.330540746,9.190482255
Dr5AA000604,33.45053241,100% FC,35.91800007,4.215269793,53.49559915,963800.3619,645663.9865,41.90593865,55.13773089,1.276563677,10.36257162
Dr5AA000606,11.58363426,100% FC,0,0,2.970440724,3091.471054,3018.407016,2.062806058,2.970440724,1.44,2.073758575
Dr5AA000606,13.62533565,100% FC,0.162688517,0.001884814,6.838202083,11534.58791,6807.299272,4.342206753,6.838202083,1.574821853,1.848291527
Dr5AA000606,15.39619213,100% FC,0.78592565,0.075326713,9.946496607,28133.16766,15142.84589,7.251707572,9.976775135,1.371607516,2.430219779
Dr5AA000606,17.39621528,100% FC,1.979357875,0.215960068,15.39663173,59917.66658,26910.67963,9.401483094,15.42691026,1.637681159,2.110092248
Dr5AA000606,19.3962037,100% FC,4.185894442,0.475977045,17.47071093,118684.0193,51816.90404,13.20143842,17.51612873,1.323394495,3.283303434
Dr5AA000606,21.39606481,100% FC,8.45077482,0.978548052,28.8320437,232269.9298,131606.1746,21.37929199,28.8320437,1.34859675,4.16582037
Dr5AA000606,23.419375,100% FC,14.25677282,1.662723457,34.99712813,386900.1914,250704.8917,27.16685693,34.99712813,1.288228823,5.574513662
Dr5AA000606,26.39594907,100% FC,22.48054588,2.631808059,38.70305801,605922.6885,394610.6846,34.36951097,39.06169638,1.126086957,7.737603715
Dr5AA000606,28.39592593,100% FC,27.33238619,3.20354608,48.41618067,735141.0134,437009.8152,37.47771022,49.34266314,1.291866029,8.441404399
Dr5AA000606,30.39590278,100% FC,30.58291807,3.586586854,52.39108933,821711.9345,483590.3747,37.98578126,53.25779874,1.379228954,8.964813316
Dr5AA000606,32.39538194,100% FC,33.29780599,3.906507657,53.90613209,894017.1316,572298.8846,37.51639421,55.45352545,1.436868687,9.435527073
Dr5AA000607,11.49532407,100% FC,0,0,2.104062179,3172.431454,4136.785992,3.207663421,2.104062179,0.655948553,3.790965557
Dr5AA000607,13.55497685,100% FC,0.171763825,0.002954243,6.239988326,11776.2892,9004.030839,5.260155449,6.239988326,1.18627451,2.700940887
Dr5AA000607,15.31444444,100% FC,0.812250784,0.078428852,9.265229716,28834.28096,20364.49879,8.659659146,9.28036898,1.06993007,3.096475846
Dr5AA000607,17.30756944,100% FC,2.550215636,0.283229612,17.47071093,75121.2345,32749.05166,11.2181948,17.50098946,1.557354926,2.41146293
Dr5AA000607,19.30767361,100% FC,5.128126162,0.587009079,17.47071093,143778.3334,87020.99104,17.80377475,17.51612873,0.981292517,4.239436375
Dr5AA000607,21.30734954,100% FC,10.51966236,1.222344548,30.37943706,287370.297,171908.8043,28.57940805,30.44259598,1.062983425,5.24599244
Dr5AA000607,23.30728009,100% FC,17.14829154,2.003458329,33.05450359,463909.5695,374690.4614,34.36951097,33.53268809,0.96173913,6.925043931
Dr5AA000607,26.30260417,100% FC,26.57633974,3.114454009,45.27809489,715005.3432,462638.0206,39.45022129,45.69650633,1.147727273,8.590742869
Dr5AA000607,28.30274306,100% FC,31.32648833,3.674208738,50.47835133,841515.3281,528606.8663,39.59965394,50.47835133,1.274716981,9.357107515
Dr5AA000607,30.30273148,100% FC,35.25229408,4.136823388,52.68995464,946070.7154,565283.586,39.53988088,52.68995464,1.332577475,10.09357492
Dr5AA000607,32.29918981,100% FC,40.30177672,4.731851467,54.28508556,1080552.819,660419.0393,44.65335136,54.28508556,1.215700141,11.459655
Dr5AA000608,13.00162037,100% FC,0.003633786,0,3.960587632,7298.507438,7215.368731,4.991990661,3.960587632,0.79338843,3.524128089
Dr5AA000608,14.68918981,100% FC,0.559483589,0.048642913,7.859291082,22102.37069,15092.48889,7.859291082,7.859291082,1,3.194000718
Dr5AA000608,16.48068287,100% FC,1.37839083,0.145142463,11.73292979,43912.2027,32892.84323,12.11141139,11.76320832,0.96875,3.442464971
Dr5AA000608,18.83439815,100% FC,3.732053115,0.422496649,16.86514036,106596.9323,82975.25982,16.41096244,16.89541889,1.027675277,3.830943831
Dr5AA000608,20.48028935,100% FC,5.659553233,0.649632134,17.47071093,157931.7498,120646.1496,22.43638961,18.18225635,0.778677463,4.799866898
Dr5AA000608,22.51876157,100% FC,10.81323641,1.256939142,25.64264384,295189.0099,321549.6662,31.02221947,27.34617612,0.826589595,5.828080211
Dr5AA000608,25.4747338,100% FC,20.16051203,2.358416628,35.98338366,544133.5797,437338.7889,37.8363486,36.99952572,0.951026856,7.610774689
Dr5AA000608,27.47467593,100% FC,23.71423687,2.777185483,43.33547035,638779.3929,511209.7367,39.59965394,43.63433567,1.094339623,8.078352713
Dr5AA000608,29.47462963,100% FC,27.3704332,3.208029517,49.9702803,736154.3135,529460.0817,40.46636335,50.4484648,1.234859675,8.574574644
Dr5AA000608,31.49196759,100% FC,31.76363902,3.725722319,52.51063546,853157.8961,561558.1031,38.91226373,53.13825261,1.349462366,9.289579637
Dr5AA000608,33.470625,100% FC,35.69197405,4.188635019,54.37982393,957780.6453,623154.2257,38.65325464,55.13773089,1.406862745,10.02761048
Dr5AA000609,11.66311343,100% FC,0,0,1.392394089,819.3156162,1486.966627,0.464131363,1.392394089,3,-1.360336321
Dr5AA000609,13.70462963,100% FC,0,0,4.496917207,6780.705777,4911.718609,3.661480753,4.496917207,1.228169014,2.567980114
Dr5AA000609,15.47545139,100% FC,0.42581862,0.032891912,8.129784898,18542.49191,10551.98085,6.085984225,8.144924162,1.335820896,2.42939361
Dr5AA000609,17.4755787,100% FC,1.14408003,0.117531416,13.9281231,37671.8388,24444.25642,8.417430918,13.95840163,1.654676259,1.889237214
Dr5AA000609,19.47549769,100% FC,3.38859349,0.382023567,17.47071093,97449.62436,54061.26376,14.44285809,17.51612873,1.209643606,3.357042804
Dr5AA000609,21.47524306,100% FC,6.47325751,0.74551857,22.57931133,179603.012,108860.5602,20.17927264,22.76878807,1.118935837,4.233836915
Dr5AA000609,23.49846065,100% FC,12.77207914,1.487768023,28.75084309,347358.5705,245995.3735,29.37846025,29.43823331,0.978636826,5.925878902
Dr5AA000609,26.47096065,100% FC,20.93683229,2.449897753,36.93975266,564809.1991,392682.0522,33.32348238,37.68691594,1.108520179,7.43665629
Dr5AA000609,28.47116898,100% FC,25.32632752,2.967153302,44.35161242,681713.9581,405228.2626,34.10053219,45.54707367,1.300613497,7.981193767
Dr5AA000609,30.4709838,100% FC,28.68868803,3.363371894,51.70369911,771263.1939,473138.2454,33.08439013,52.8393873,1.562782294,8.146483952
Dr5AA000609,32.46825231,100% FC,33.25723163,3.901726397,54.31666502,892936.5207,526798.4417,32.05314825,55.51668436,1.694581281,8.862391196
Dr5AA000611,11.59377315,100% FC,0,0,1.990607846,3486.470673,3373.561774,2.526937421,1.990607846,0.787755102,3.5049915
Dr5AA000611,13.63547454,100% FC,0.204023254,0.006755676,5.342667691,12635.44967,8933.417396,5.827427115,5.342667691,0.916814159,3.297968196
Dr5AA000611,15.40633102,100% FC,1.080070188,0.109988533,10.14330704,35967.0744,18173.14757,7.857278141,10.15844631,1.290944123,2.671489395
Dr5AA000611,17.40637731,100% FC,2.793177956,0.31186015,13.73131267,81592.01301,46708.87419,15.56316364,13.77673046,0.88229572,3.942801399
Dr5AA000611,19.40633102,100% FC,5.935853121,0.682191151,17.47071093,165290.4027,96733.51703,19.37825823,17.50098946,0.9015625,4.591580705
Dr5AA000611,21.40616898,100% FC,11.09761335,1.290449955,24.82145274,302762.7778,188970.8925,26.27410773,24.91619111,0.944711538,5.631997801
Dr5AA000611,23.42952546,100% FC,16.2621055,1.899030686,35.38565303,440307.9117,322308.6143,31.38085784,35.59485875,1.127619048,6.36703969
Dr5AA000611,26.40563657,100% FC,22.83434271,2.67349927,41.78137073,615345.3055,465768.0803,37.23861797,42.05034951,1.121990369,7.824359558
Dr5AA000611,28.40564815,100% FC,26.05777114,3.053346189,48.77481905,701194.3846,511656.0636,38.76283107,50.03005336,1.258288358,8.234674949
Dr5AA000611,30.40560185,100% FC,29.60988269,3.471924934,52.09222402,795797.2311,522058.1735,37.89612166,54.00496202,1.374605678,8.760999905
Dr5AA000611,32.40486111,100% FC,33.31962017,3.909078227,53.49559915,894598.1052,615421.1052,38.43219845,55.67458165,1.391947412,9.538670215
Dr5AA000612,11.86729167,100% FC,0,0,2.702275936,3162.992124,3352.323284,1.794641271,2.702275936,1.505747126,1.930407583
Dr5AA000612,13.83351852,100% FC,0.220429011,0.00868892,6.71443372,13072.3817,8117.460003,4.465975116,6.71443372,1.503464203,2.017211219
Dr5AA000612,15.63857639,100% FC,1.076799144,0.109603075,10.97596657,35879.95719,20736.98649,9.007862224,11.03652363,1.218487395,2.829401094
Dr5AA000612,19.63003472,100% FC,6.001373773,0.689912066,17.4858502,167035.4042,79006.39673,15.51774585,17.9097496,1.126829268,4.112805537
Dr5AA000612,21.6597338,100% FC,10.50046589,1.220082447,23.93722796,286859.0402,158001.2318,21.31613307,24.06354578,1.122962963,5.110457497
Dr5AA000612,23.63768519,100% FC,15.99319518,1.86734245,28.84050268,433146.0639,307302.7965,28.12322593,28.90027575,1.025504782,6.531476738
Dr5AA000612,26.626875,100% FC,24.76890527,2.901466989,34.877582,666868.2159,437020.3962,31.47051744,34.90746853,1.108262108,8.279755329
Dr5AA000612,28.6269213,100% FC,29.71490856,3.484301121,47.37015208,798594.3692,478798.1321,32.09813459,47.60924433,1.475791434,8.562563406
Dr5AA000612,30.6269213,100% FC,32.28898348,3.787628603,52.74972771,867149.3152,494282.9818,30.27505619,53.04859302,1.742349457,8.544928732
Dr5AA000612,32.62568287,100% FC,37.00415902,4.343262127,54.4745623,992727.868,539356.3672,30.25311924,55.54826382,1.800626305,9.454038432
Dr5AA000613,13.1687037,100% FC,0.02385642,0,5.383923812,7837.093775,5098.417648,4.012157783,5.383923812,1.341902314,2.32770252
Dr5AA000613,14.80159722,100% FC,0.560100423,0.048715601,8.725669627,22118.79875,13370.08361,6.291558478,8.725669627,1.386885246,2.347121169
Dr5AA000613,16.621875,100% FC,1.5146487,0.161199011,15.71455628,47541.13781,24022.83207,9.462040151,15.77511334,1.6608,1.95730502
Dr5AA000613,18.98917824,100% FC,3.600997559,0.407053139,15.16954277,103106.5496,48292.35775,15.63885996,15.24523909,0.969990319,3.928420226
Dr5AA000613,20.61403935,100% FC,6.422126957,0.739493375,17.47071093,178241.2598,105369.3197,20.05952512,17.54640726,0.870943396,4.765529689
Dr5AA000613,22.61392361,100% FC,11.35936556,1.321294681,23.55058665,309733.9845,209562.0173,27.58526837,23.55058665,0.853737811,5.888718127
Dr5AA000613,25.6124537,100% FC,19.44130261,2.273665411,36.64088735,524978.9846,363409.1645,33.74189381,36.8799796,1.08591674,7.157329621
Dr5AA000613,27.61246528,100% FC,24.32105301,2.848692342,43.60444914,654940.635,435018.6586,36.61100082,43.81365485,1.191020408,8.000104534
Dr5AA000613,29.61255787,100% FC,28.32983619,3.321085004,50.50823786,761705.9475,464636.8725,36.04315672,50.59789746,1.4013267,8.421063212
Dr5AA000613,31.6124537,100% FC,32.0780982,3.762778005,52.89916036,861532.8396,477720.7914,33.80166688,52.98881996,1.564986737,8.886866247
Dr5AA000613,33.61185185,100% FC,36.50237066,4.284131681,54.44298285,979363.815,532340.4314,30.50575489,57.00091881,1.784679089,9.378626889
Dr5AA000616,12.00324074,100% FC,0,0,3.455200148,3813.579732,3261.742029,2.733218027,3.455200148,1.264150943,2.4647095
Dr5AA000617,11.97277778,100% FC,0,0,3.331431784,3985.575201,3599.470334,2.578507573,3.331431784,1.292,2.40515892
Dr5AA000618,13.10436343,100% FC,0.078965995,0,6.178104145,9304.818693,6806.663932,3.702736875,6.178104145,1.668523677,1.624740806
Dr5AA000618,14.83797454,100% FC,0.629434682,0.056885909,9.509535929,23965.36751,14852.05829,7.250763295,9.509535929,1.311522048,2.527359331
Dr5AA000618,16.65832176,100% FC,2.074360681,0.227155143,15.48746732,62447.86188,30824.99834,9.870800285,15.50260658,1.569018405,2.281304587
Dr5AA000618,19.0255787,100% FC,4.855503526,0.554883387,17.4858502,136517.6162,76713.63856,18.09142077,17.51612873,0.966527197,4.211822527
Dr5AA000618,20.65038194,100% FC,8.466914315,0.98044992,17.4858502,232699.7705,119598.4654,23.26904914,17.57668578,0.751463891,5.476683096
Dr5AA000618,22.64979167,100% FC,15.16264112,1.769470447,32.33722684,411026.0441,294940.3112,25.82196303,32.33722684,1.252314815,5.852308504
Dr5AA000618,25.64548611,100% FC,23.63295341,2.767607087,41.90091685,636614.5828,448760.5249,30.33482925,41.90091685,1.381280788,7.432275716
Dr5AA000618,27.64546296,100% FC,29.77527289,3.491414418,49.22311702,800202.0432,555000.7531,36.73054694,49.22311702,1.340113914,8.87287669
Dr5AA000618,29.64559028,100% FC,33.84407085,3.970879187,52.95893343,908565.7204,547245.8234,37.95589472,53.67621018,1.395275591,9.646691478
Dr5AA000618,31.64539352,100% FC,36.6353767,4.299805035,52.98881996,982906.1447,549177.3415,36.16270285,54.21416774,1.465289256,10.10711629
Dr5AA000618,33.64421296,100% FC,40.82646996,4.793681011,54.44298285,1094526.894,645744.3399,35.62162683,57.82198468,1.528368794,10.89048466
Dr5AA000620,12.03626157,100% FC,0,0,2.753846088,2723.337218,3825.560419,2.403169058,2.753846088,1.145922747,2.714548376
Dr6AA000701,11.45472222,100% FC,0,0,3.960587632,3427.656391,2251.915338,2.13500427,3.960587632,1.855072464,1.16780793
Dr6AA000701,13.51440972,100% FC,0.153541644,0.000806952,8.364678566,11290.98061,5374.064211,4.538173328,8.364678566,1.843181818,1.258754926
Dr6AA000701,15.27387731,100% FC,0.687616167,0.063741981,12.89865313,25514.90616,9612.361578,6.661276266,12.92893166,1.936363636,1.172173855
Dr6AA000701,17.26696759,100% FC,1.899242238,0.206519288,17.45557167,57783.95902,24327.15114,9.825382493,17.50098946,1.776579353,1.788385286
Dr6AA000701,19.26712963,100% FC,3.277427877,0.368923877,17.47071093,94488.96751,46869.82278,11.47556229,17.53126799,1.522427441,2.647817962
Dr6AA000701,21.26680556,100% FC,8.141013532,0.942045963,35.08477607,224020.1045,91980.64647,17.46343939,35.08477607,2.009041591,2.651790733
Dr6AA000701,23.26689815,100% FC,12.87619081,1.500036481,40.76522866,350131.3607,204870.7754,22.05626008,40.76522866,1.848238482,4.044933974
Dr6AA000701,26.26398148,100% FC,21.09802791,2.468892951,52.68995464,569102.2976,404188.4364,32.09813459,52.68995464,1.641527002,6.305175476
Dr6AA000701,28.26405093,100% FC,25.50478546,2.98818268,52.68995464,686466.8012,592818.2998,37.62714288,52.68995464,1.400317712,7.802145883
Dr6AA000701,30.26403935,100% FC,27.72549378,3.249869648,52.68995464,745610.5879,663991.0861,41.09398051,52.68995464,1.282181818,8.549036343
Dr6AA000701,32.26209491,100% FC,29.92779639,3.509387698,54.31666502,804264.1784,857620.8063,40.4217042,54.31666502,1.34375,8.898450531
Dr6AA000702,11.60729167,100% FC,0,0,5.249841418,4920.522599,3138.03236,2.609449664,5.249841418,2.011857708,0.836879188
Dr6AA000702,13.64875,100% FC,0.244700261,0.01154903,10.56156702,13718.79422,9744.292074,5.487064115,10.56156702,1.92481203,1.100082841
Dr6AA000702,15.41962963,100% FC,1.07942168,0.109912114,17.47071093,35949.8028,21274.71804,7.160871986,17.4858502,2.4397463,0.156252532
Dr6AA000702,17.41966435,100% FC,2.514782889,0.279054238,17.47071093,74177.55953,41740.15597,11.89946169,17.50098946,1.468193384,2.598875597
Dr6AA000702,19.41974537,100% FC,3.88197953,0.44016389,17.47071093,110589.8997,87382.55597,17.54640726,17.51612873,0.995685936,3.933942085
Dr6AA000702,21.41958333,100% FC,11.91726541,1.387037273,39.22168486,324592.4462,189102.6614,20.9371796,39.22168486,1.873303167,3.779226425
Dr6AA000702,23.44288194,100% FC,16.79984549,1.962397651,45.48730061,454629.459,349796.1944,31.59006356,45.48730061,1.439924314,5.801533423
Dr6AA000702,26.41799769,100% FC,22.87986468,2.678863552,52.74972771,616557.6851,510604.6944,33.14416319,52.74972771,1.591523895,6.806409582
Dr6AA000702,28.41803241,100% FC,24.13579233,2.826861331,52.68995464,650006.6152,541851.4243,35.59485875,52.68995464,1.480268682,7.326115716
Dr6AA000702,30.41790509,100% FC,25.61526967,3.001202074,52.74972771,689409.3102,567657.5833,33.11427666,52.74972771,1.592960289,7.404681331
Dr6AA000702,32.4166088,100% FC,28.09057539,3.292890651,54.44298285,755333.751,565918.5806,25.95831317,55.2008898,2.097323601,6.844699281
Dr6AA000703,11.48516204,100% FC,0,0,4.816652146,3812.218291,3019.85922,2.877614451,4.816652146,1.673835125,1.567768952
Dr6AA000703,13.54484954,100% FC,0.174847998,0.00331768,8.83912396,11858.42951,6392.513367,3.88838942,8.83912396,2.273209549,0.321971597
Dr6AA000703,15.30428241,100% FC,0.908486468,0.089769208,15.91136672,31397.31129,13096.13226,7.478796535,15.94164525,2.127530364,0.802210309
Dr6AA000703,17.29739583,100% FC,2.181628121,0.239795475,17.47071093,65304.69929,27814.87664,9.446900887,17.51612873,1.849358974,1.691133914
Dr6AA000703,19.29761574,100% FC,3.802034928,0.430743265,17.4858502,108460.7473,56888.49271,14.86675748,17.54640726,1.176171079,3.521225634
Dr6AA000703,21.29711806,100% FC,9.509853027,1.103349207,37.4532353,260476.1986,122272.4118,22.48457296,37.4532353,1.665730337,3.70436676
Dr6AA000703,23.29725694,100% FC,15.2625851,1.781247786,41.06409398,413687.8368,261116.6207,27.73470103,41.06409398,1.480603448,5.374485951
Dr6AA000703,26.29304398,100% FC,21.70301565,2.540184351,52.68995464,585214.8439,355070.3546,30.06585047,52.68995464,1.752485089,6.19526773
Dr6AA000703,28.29314815,100% FC,23.67159196,2.772160231,52.71984118,637643.6374,391777.8555,30.36471578,52.71984118,1.736220472,6.663694786
Dr6AA000703,30.29314815,100% FC,25.71706894,3.013198041,52.71984118,692120.5147,400759.2222,30.42448884,52.71984118,1.73280943,7.120888939
Dr6AA000703,32.28983796,100% FC,28.93497095,3.39239373,54.34824448,777822.4095,422975.783,27.22149142,54.50614176,1.996519722,7.251043113
Dr6AA000706,12.77541667,100% FC,0.068864901,0,8.735983657,9035.797812,5179.105759,3.702736875,8.735983657,2.359331476,0.110121393
Dr6AA000706,14.50452546,100% FC,0.558604344,0.048539304,12.51091874,22078.95389,11074.6929,7.374531658,12.51091874,1.696503497,1.668939158
Dr6AA000706,16.26231481,100% FC,1.651711859,0.177350453,17.47071093,51191.52009,20370.40504,9.583154265,17.50098946,1.823064771,1.632190919
Dr6AA000706,18.60850694,100% FC,3.021623681,0.33878006,17.47071093,87676.17326,51041.20018,14.38230103,17.51612873,1.214736842,3.265208718
Dr6AA000706,20.2544213,100% FC,4.175632343,0.474767765,17.4858502,118410.7104,70418.23329,20.12008218,17.53126799,0.869074492,4.275698525
Dr6AA000706,25.25278935,100% FC,21.73404479,2.543840808,52.66006811,586041.2385,357164.4357,30.5739215,52.66006811,1.722385142,6.267988299
Dr6AA000706,27.2528125,100% FC,26.36752486,3.089847386,52.68995464,709444.0084,432452.279,34.66837628,52.68995464,1.519827586,7.730185805
Dr6AA000706,29.25289352,100% FC,27.53894245,3.227886548,52.71984118,740642.1947,472567.832,35.77417794,52.71984118,1.473684211,8.088760662
Dr6AA000706,31.25283565,100% FC,27.50014257,3.223314393,52.86927383,739608.8434,557551.7422,34.63848975,54.03484855,1.526315789,7.965002665
Dr6AA000706,33.25149306,100% FC,29.4942864,3.458303135,54.44298285,792718.5728,762968.0358,31.10576456,54.82193632,1.750253807,7.913170934
Dr6AA000707,12.92805556,100% FC,0.0048436,0,7.487985992,7330.728225,5324.870784,3.486142239,7.487985992,2.147928994,0.55887287
Dr6AA000707,14.61556713,100% FC,0.573408375,0.050283802,12.51091874,22473.22741,11011.24972,6.35344266,12.51091874,1.969155844,1.075271099
Dr6AA000707,16.40726852,100% FC,1.496554624,0.159066815,17.16792565,47059.24104,29075.95987,11.52098009,17.19820418,1.490144547,2.326945991
Dr6AA000707,18.76099537,100% FC,3.433219367,0.387282255,17.47071093,98638.13857,57553.92401,14.54883294,17.51612873,1.200832466,3.386144813
Dr6AA000707,20.40675926,100% FC,5.233341182,0.599407555,17.47071093,146580.5091,97856.55097,19.59020793,17.51612873,0.891808346,4.45847873
Dr6AA000707,22.44538194,100% FC,13.97207904,1.629175308,37.44782369,379317.9852,293553.2349,30.39460231,37.44782369,1.232055064,5.634902082
Dr6AA000707,25.40512731,100% FC,24.00089351,2.810964933,51.55426646,646413.8754,494803.3759,36.73054694,51.55426646,1.403580146,7.464352009
Dr6AA000707,27.40515046,100% FC,28.50299712,3.341490187,52.68995464,766317.7163,623073.299,39.2709021,52.68995464,1.341704718,8.589666557
Dr6AA000707,29.40512731,100% FC,29.25527921,3.430138667,52.95893343,786353.1306,637684.7331,39.83874619,54.48314652,1.329332333,8.782153234
