plant,group,day,fw_biomass,dw_biomass,height_above_bound,sv_area,tv_area,extent_x,extent_y,height_width_ratio,tiller_count
Dr8AD000962,R187,26.67201389,14.94866369,1.744255471,36.64088735,405327.2155,290072.0776,33.26370931,37.08918532,1.101527403,6.135384341
Dr4AE000594,R102,26.6728588,17.48410006,2.043029809,27.43583571,472853.1069,297703.8826,25.25411893,27.7048145,1.086390533,6.725974396
Dr2AD000374,R70,26.67606481,16.2187346,1.893919884,38.55362535,439152.8211,251044.4464,26.33003406,38.55362535,1.464245176,5.620522067
Dr1AE000185,R20,26.67689815,19.69375727,2.30341452,52.74972771,531702.5711,446308.6127,39.68931354,52.8393873,1.329066265,6.680503415
Dr7AA000806,R161,26.67774306,21.94267145,2.568425251,29.139368,591597.5606,589332.3329,32.30734031,31.02221947,0.901942646,8.11006798
Dr3AD000479,R98,26.6800463,11.50249221,1.338160643,32.93495747,313545.8549,159019.3448,23.28160787,32.93495747,1.414634146,4.692205566
Dr6AE000798,R133,26.6808912,24.1443966,2.827875253,52.71984118,650235.7714,405263.8533,29.82675822,52.71984118,1.76753507,6.69908976
Dr3AA000414,R98,26.68255787,19.39438245,2.268136367,37.23861797,523729.3671,311387.0723,29.79687169,37.23861797,1.249749248,6.788331979
Dr7AD000879,R161,26.68476852,15.39648905,1.79702695,32.03836153,417254.0804,407179.9808,29.49800637,33.05450359,1.086119554,6.267577612
Dr5AE000691,R128,26.68560185,18.4311882,2.15463412,40.7951152,498076.7611,400483.1537,32.30734031,40.7951152,1.262719704,6.548163988
Dp1AA01030,A10,26.68644676,25.02905,2.932122292,40.34681723,673796.6108,585036.4366,36.90986613,43.06649157,1.093117409,8.370108307
Dr1AA000204,R20,26.68728009,28.61272846,3.354420863,52.71984118,769240.1742,651797.8972,45.48730061,52.71984118,1.159001314,9.013788512
Dp1AD000075,A10,26.68958333,9.709819446,1.126913133,18.23078408,265801.8738,252465.1895,25.43343812,18.52964939,0.71680376,5.82583499
Dp1AE000086,A10,26.69042824,16.28108867,1.901267651,24.32763646,440813.4876,405562.0459,30.36471578,26.15071487,0.801181102,7.085890154
Dr5AA000603,R128,27.22181713,18.98234547,2.21958217,32.27745378,512755.6489,368952.6599,36.07304325,32.27745378,0.894780447,7.474879864
Dr6AD000766,R133,27.22403935,16.69890665,1.950503077,52.66006811,451941.1701,285724.2381,26.98753774,52.66006811,1.951273533,4.659834136
Dr3AE000499,R98,27.22488426,14.30616671,1.668544004,30.18539659,388215.6913,256081.0145,31.32108478,30.18539659,0.963740458,6.295782088
Dr8AA000917,R187,27.2265162,20.19019676,2.361914659,39.03180985,544924.1686,463006.4327,38.7927176,39.42033476,1.006163328,7.496589968
Dr5AD000662,R128,27.2287963,17.46525133,2.040808686,39.71920007,472351.1116,279082.2399,28.6611835,39.80885966,1.385818561,6.066286811
Dp1AE000096,A10,27.2296412,26.0740117,3.055259967,38.19498697,701626.917,588103.972,41.54227848,44.26195282,0.91942446,8.980126784
Dr7AA000812,R161,27.23130787,15.95770256,1.863160021,22.44478499,432200.7945,551484.967,36.85009307,24.14831727,0.609083536,7.435352089
Dp2AD000179,B100,27.23359954,13.65272618,1.591542954,29.94630434,370812.7091,332208.6064,26.53923978,29.94630434,1.128378378,5.79166928
Dr4AE000582,R102,27.23444444,18.09282528,2.114761632,31.14176559,489065.193,311699.6935,25.85184956,31.20153866,1.204624277,6.600959652
Dr7AD000866,R161,27.23740741,14.7144931,1.716660946,25.34377852,399090.5859,399166.297,31.052106,26.6587859,0.816169394,6.708638386
Dr8AE000994,R187,27.23825231,18.04448004,2.109064657,46.6229888,487777.6215,405407.1781,38.37430616,46.6229888,1.214953271,6.567716824
Dr2AA000316,R70,27.23991898,22.0542043,2.581568217,43.03660504,594567.998,500062.1455,36.34202204,43.03660504,1.184210526,7.516615617
Dr2AD000377,R70,27.24219907,15.45846668,1.804330358,39.77897313,418904.7212,256761.0859,29.07959493,39.77897313,1.367934224,5.664222075
Dr7AE000883,R161,27.24303241,17.58848061,2.055329952,22.59421765,475633.0582,485659.4461,33.77178035,25.91162262,0.669026549,7.662666742
Dr4AA000506,R102,27.24466435,14.2547562,1.662485819,27.79447409,386846.4829,328229.179,31.41074437,27.79447409,0.884871551,6.457147965
Dr5AD000661,R128,27.24549769,17.70055123,2.068536288,40.88477479,478617.8179,334580.6799,31.73949622,40.88477479,1.288135593,6.331879899
Dr8AE000991,R187,27.24634259,18.57065804,2.171069164,41.60205154,501791.2401,417980.322,43.12626464,42.73773973,0.964656965,7.231382732
Dr3AA000418,R98,27.24800926,25.10393403,2.940946583,46.32412348,675790.986,443122.7622,35.32587997,46.32412348,1.311336717,7.908820945
Dp2AD000177,B100,27.25028935,16.08727749,1.878429055,40.13761151,435651.7438,250708.7393,25.28400546,40.13761151,1.587470449,5.321839994
Dp1AE000092,A10,27.25113426,24.25985514,2.841480821,38.10532738,653310.7614,560531.7437,36.4017951,41.69171113,1.04679803,8.302398113
Dp1AA01017,A10,27.25197917,28.67505564,3.361765462,38.82260413,770900.1245,633257.055,41.90091685,43.06649157,0.926533524,9.536438121
Dr6AA000706,R133,27.2528125,26.36752486,3.089847386,52.68995464,709444.0084,432452.279,34.66837628,52.68995464,1.519827586,7.730185805
Dp1AD000071,A10,27.25511574,14.76308034,1.722386438,26.44958018,400384.6024,369654.8553,31.50040397,27.97379328,0.839658444,6.667895938
Dr3AE000496,R98,27.25594907,19.55461009,2.287017498,48.77481905,527996.6855,315987.8945,28.00367981,48.77481905,1.741728922,5.74645985
Dp2AA01091,B100,27.25679398,19.46222174,2.276130509,33.56257463,525536.1206,356955.701,26.89787815,33.56257463,1.247777778,6.807563558
Dr6AD000775,R133,27.25909722,20.06597261,2.347276158,52.66006811,541615.7258,391605.6734,31.59006356,52.66006811,1.666982025,6.022534738
Dr5AE000682,R128,27.25994213,23.33314838,2.732278238,44.6205912,628629.921,434037.509,34.07064566,44.6205912,1.309649123,7.523184005
Dr8AD000970,R187,27.26303241,15.6556658,1.827568186,35.59485875,424156.6952,346115.9214,36.99952572,35.65463182,0.962035541,6.596220661
Dp2AE000181,B100,27.26387731,15.67521362,1.82987169,41.24341316,424677.3095,426844.3356,27.73470103,41.33307276,1.487068966,5.451052938
Dr7AA000802,R161,27.26549769,21.05992713,2.464403177,28.93016228,568087.5652,654896.2138,35.74429141,31.85904234,0.809364548,8.118667453
Dr2AD000376,R70,27.2678125,17.56398533,2.052443442,40.49624988,474980.6791,313557.1444,27.76458756,40.49624988,1.458557589,5.928745915
Dr8AD000968,R187,27.2705787,15.96023007,1.863457861,40.07783845,432268.1091,331433.3058,36.85009307,40.49624988,1.087591241,6.38830185
Dr7AE000898,R161,27.27142361,20.95659522,2.452226605,30.45437537,565335.5423,561543.6745,32.21768072,32.72575175,0.945269017,7.798410294
Dr3AA000417,R98,27.27309028,22.68618794,2.656040798,48.95413823,611399.522,429555.9638,30.60380803,48.98402477,1.599609375,6.746125389
Dr6AD000769,R133,27.27540509,19.01095466,2.222953461,52.66006811,513517.5933,308644.6629,21.96660049,52.66006811,2.397278912,4.191721755
Dr6AE000790,R133,27.27659722,26.51438899,3.10715377,52.68995464,713355.4185,436813.5853,34.30973791,52.68995464,1.535714286,7.727694857
Dr5AA000601,R128,27.27743056,21.82465851,2.554518675,40.10772498,588454.5399,370709.1101,36.85009307,40.10772498,1.088402271,7.675901634
Dr1AD000163,R20,27.27976852,19.93322486,2.331633241,52.74972771,538080.275,359149.8209,26.83810509,52.86927383,1.965478842,5.339843602
Dp2AE000197,B100,27.28061343,21.75009714,2.545732406,39.03180985,586468.7581,430607.333,35.11667425,39.03180985,1.111489362,7.608963284
Dp1AA01031,A10,27.28228009,26.35838282,3.088770094,39.06169638,709200.5299,602334.4892,43.21592423,39.80885966,0.903872752,9.076697341
Dp2AD000171,B100,27.28459491,18.78681343,2.19654079,42.6181936,507548.0739,332367.3218,30.63369456,42.6181936,1.391219512,6.345026041
Dp1AE000091,A10,27.28543981,24.97035274,2.925205441,39.21112904,672233.3358,526252.1072,38.70305801,43.45501648,1.013127413,8.532326514
Dp1AA000004,A10,27.28627315,21.19202956,2.47997005,29.79687169,571605.8292,562890.3504,35.89372407,31.02221947,0.830141549,8.102224514
Dr7AA000805,R161,27.28711806,18.41610384,2.152856588,22.08614662,497675.0216,492821.8384,28.90027575,24.47706912,0.764219235,7.636223966
Dr7AD000870,R161,27.28946759,16.47979353,1.924682916,27.82436062,446105.5639,457303.26,31.73949622,28.5715239,0.876647834,6.964357416
Dr3AE000489,R98,27.29030093,20.86310445,2.441209708,47.45981167,562845.6168,316412.0974,29.34857372,47.45981167,1.617107943,6.306985423
Dr4AA000512,R102,27.29114583,13.56380643,1.581064702,19.99408943,368444.5228,261636.0528,28.81061615,19.99408943,0.693983402,6.723148163
Dr4AD000564,R102,27.2928125,15.34179816,1.790582207,38.25476004,415797.5062,218093.2095,24.44718259,38.25476004,1.564792176,5.207586064
Dr3AE000487,R98,27.29365741,22.94267585,2.686265184,52.12211055,618230.5255,375917.8604,32.03836153,52.21177014,1.626865672,6.742845065
Dr8AA000902,R187,27.29528935,22.57183181,2.642565139,44.50104507,608353.8927,467506.2542,41.51239195,45.24820836,1.07199424,7.876100387
Dp2AD000161,B100,27.29759259,16.82412566,1.965258812,40.58590948,455276.1092,245958.8208,23.49081359,40.58590948,1.727735369,5.176761581
Dr7AE000895,R161,27.2984375,20.28707546,2.373330789,30.45437537,547504.3244,533407.766,30.78312722,31.67972316,0.989320388,7.554764652
Dr7AA000817,R161,27.29927083,20.43402026,2.390646678,25.7024169,551417.8828,613903.3976,32.87518441,28.12322593,0.781818182,8.041360986
Dp1AD000076,A10,27.3016088,19.01692388,2.22365687,35.95349713,513676.5704,436876.1095,36.49145469,38.67317147,0.985257985,7.284398223
Dr6AE000800,R133,27.3024537,27.36330778,3.207189863,52.71984118,735964.5435,518459.6629,36.34202204,52.71984118,1.450657895,8.10055691
Dp2AA01108,B100,27.30329861,19.08589248,2.23178409,32.27745378,515513.4007,373655.4448,23.3114944,32.27745378,1.384615385,6.425241231
Dr4AA000516,R102,27.30413194,18.15953526,2.122622697,30.36471578,490841.8698,345121.305,25.97139568,30.36471578,1.169159954,6.693269473
Dr6AD000778,R133,27.30644676,17.57210561,2.053400332,52.68995464,475196.9453,302768.3461,23.55058665,52.68995464,2.237309645,4.225594702
Dp1AE000097,A10,27.30728009,26.53345283,3.109400241,41.39284582,713863.1427,590980.0871,36.43168163,45.33786795,1.136177194,8.606600396
Dp1AA000001,A10,27.308125,27.25898101,3.194896057,41.54227848,733186.0244,655364.6647,38.34441963,42.88717239,1.083398285,8.881667623
Dr3AA000406,R98,27.30896991,23.55486966,2.758405744,49.13345742,634534.9902,337861.7597,33.56257463,49.13345742,1.463935886,7.234149563
Dr7AD000880,R161,27.31130787,15.01147486,1.751657102,25.79207649,407000.0559,449290.538,32.75563828,27.10708387,0.787408759,6.836900116
Dr5AE000688,R128,27.3121412,23.68331528,2.7735417,37.44782369,637955.8628,465087.047,35.02701466,37.47771022,1.069112628,8.126784109
Dr2AA000311,R70,27.31298611,23.51789819,2.754049047,43.42512995,633550.3346,415020.5206,27.49560878,43.5745626,1.579347826,6.973347337
Dr2AD000380,R70,27.31530093,17.92103565,2.094518043,44.11252017,484489.9459,280591.4788,26.12082834,44.11252017,1.688787185,5.503202347
Dr4AE000591,R102,27.31613426,10.63961837,1.236480094,17.78248611,290565.0672,235117.1175,22.86319643,17.78248611,0.777777778,5.896772527
Dr8AD000980,R187,27.38991898,15.71831564,1.834950806,34.45917056,425825.2389,317134.4929,33.14416319,34.45917056,1.039675383,6.440016721
Dr1AE000186,R20,27.39063657,26.01284072,3.048051614,52.9290469,699997.7595,586928.5163,38.19498697,53.07847955,1.385758998,7.945722498
Dr7AA000811,R161,27.39148148,23.94698238,2.804612077,33.62234769,644978.0685,599355.4496,33.62234769,37.3581641,1,8.336064534
Dp2AD000166,B100,27.39381944,12.57345495,1.464362264,36.43168163,342068.6425,310467.485,23.7896789,36.43168163,1.531407035,4.672018389
Dr2AE000383,R70,27.39466435,24.46622318,2.86579911,47.69890392,658806.93,476996.4721,32.60620563,47.69890392,1.462878093,7.436839036
Dp2AA01099,B100,27.39631944,22.51079527,2.635372629,40.07783845,606728.3158,459845.5918,28.21288553,40.07783845,1.420550847,7.099579107
Dr4AD000561,R102,27.39861111,15.32157813,1.78819949,44.29183936,415258.9891,207830.5768,23.84945196,44.29183936,1.857142857,4.563091549
Dr6AE000799,R133,27.39945602,23.99129437,2.809833776,52.24165668,646158.223,378709.3273,34.07064566,54.60269265,1.533333333,7.178170407
Dp1AA01003,A10,27.40028935,25.30384887,2.96450443,42.02046298,681115.2874,522990.2656,40.25715763,43.99297404,1.043801039,8.538495884
Dr1AA000208,R20,27.40113426,29.69170392,3.4815667,52.9290469,797976.3635,629431.5333,43.90331445,53.25779874,1.205582029,9.149036095
Dr7AD000863,R161,27.40347222,14.32275682,1.670498972,28.45197778,388657.5331,330270.3549,29.73709862,29.73709862,0.95678392,6.314659733
Dr4AE000586,R102,27.40431713,13.96538384,1.62838635,23.2218348,379139.673,233865.6707,26.53923978,23.2218348,0.875,6.415137438
Dr6AA000707,R133,27.40515046,28.50299712,3.341490187,52.68995464,766317.7163,623073.299,39.2709021,52.68995464,1.341704718,8.589666557
Dr3AD000477,R98,27.4074537,18.62967795,2.178024037,51.07608196,503363.1085,326465.9954,28.60141043,51.07608196,1.785788924,5.446639384
Dp1AE000099,A10,27.40828704,23.92512215,2.802036081,27.37606265,644395.8685,498474.0298,35.14656078,30.78312722,0.778911565,8.815291345
Dr3AA000401,R98,27.40913194,22.39945064,2.622251843,52.3612028,603762.8911,406068.0113,32.15790766,52.3612028,1.628252788,6.620372679
Dp1AD000078,A10,27.41146991,13.66020114,1.592423799,26.35992059,371011.7885,292882.7827,28.90027575,29.25891412,0.912099276,6.266816672
Dr5AE000686,R128,27.41230324,21.68655998,2.538245225,45.21832183,584776.5826,380634.112,30.12562353,45.21832183,1.500992063,6.742248151
Dr2AA000301,R70,27.41314815,28.78755647,3.375022494,50.59789746,773896.342,474570.5315,33.77178035,50.98642236,1.498230088,8.309546903
Dr4AD000562,R102,27.41547454,14.85468892,1.73318154,30.12562353,402824.4,236736.0144,27.10708387,30.15551006,1.111356119,6.093204502
Dr2AE000384,R70,27.41631944,24.23882846,2.839003048,47.4896982,652750.7609,503771.2759,34.81780894,47.4896982,1.363948498,7.603431603
Dp2AA000113,B100,27.41716435,22.32790075,2.613820447,35.65463182,601857.314,438219.8998,25.64264384,35.65463182,1.39044289,7.125283147
Dr8AA000911,R187,27.41799769,21.5896275,2.526822758,43.87342792,582194.9947,486833.9399,38.61339841,44.17229323,1.13622291,7.5195322
Dr7AD000864,R161,27.42030093,14.90634143,1.739268241,32.09813459,404200.0534,376814.3618,30.63369456,32.66597869,1.047804878,6.243694949
Dr8AE000997,R187,27.42114583,22.16753867,2.594923473,43.69410873,597586.415,398427.549,37.59725635,44.71025079,1.162162162,7.589804639
Dp1AA000019,A10,27.42197917,26.09130091,3.057297317,34.877582,702087.3778,629350.7328,38.25476004,37.2685045,0.91171875,9.000798311
Dr7AA000814,R161,27.42282407,22.12172093,2.589524337,33.74189381,596366.1582,548226.0111,35.05690119,37.41793716,0.962489344,8.016878447
Dr1AD000167,R20,27.42516204,20.42581932,2.389680283,52.74972771,551199.4683,392295.3638,30.75324069,52.74972771,1.715257532,5.995961516
Dr6AE000797,R133,27.42600694,27.4064098,3.212268979,52.66006811,737112.4729,576293.6239,29.79687169,52.66006811,1.767301906,7.416798775
Dp2AA01098,B100,27.42685185,22.7425459,2.662681988,37.29839104,612900.4952,472863.1388,30.78312722,37.29839104,1.211650485,7.607882181
Dr3AD000476,R98,27.42915509,14.68580324,1.713280149,45.27809489,398326.4932,208204.7604,25.49321118,45.27809489,1.776084408,4.600770473
Dr4AE000592,R102,27.43,19.6881376,2.302752302,42.76762626,531552.9035,259081.2161,25.52309771,42.88717239,1.675644028,5.920498619
Dr3AA000411,R98,27.43084491,23.51663443,2.753900127,52.51063546,633516.6772,395124.3453,30.9624464,52.51063546,1.695945946,6.71779902
Dr8AD000974,R187,27.43356481,14.56375704,1.698898298,37.95589472,395076.0555,293547.4635,34.81780894,37.95589472,1.090128755,6.075712588
Dr1AE000193,R20,27.43440972,21.30850987,2.493696021,52.95893343,574708.0315,575039.2914,42.1400091,56.6648633,1.256737589,7.193879556
Dr3AA000412,R98,27.43560185,24.14377816,2.827802377,52.71984118,650219.3008,374601.0037,34.27985138,52.71984118,1.537925022,7.2016434
Dr8AD000966,R187,27.43791667,15.892337,1.855457382,37.68691594,430459.9234,308441.6996,35.08678772,38.82260413,1.074105622,6.402898943
Dp1AE000082,A10,27.43876157,24.00027507,2.810892057,37.8363486,646397.4048,519403.298,37.98578126,43.00671851,0.99606609,8.356394252
Dp2AA000107,B100,27.43959491,24.0756431,2.819773381,35.14656078,648404.6701,464230.9459,28.98993534,35.59485875,1.212371134,7.899404236
Dr4AA000513,R102,27.44042824,23.3485554,2.734093792,47.69890392,629040.2538,370704.3006,29.31868718,47.78856352,1.626911315,6.831983348
Dr7AD000878,R161,27.44274306,17.17614786,2.006740902,33.05450359,464651.4628,414724.2519,30.27505619,33.47291503,1.091806515,6.646409548
Dr8AE001000,R187,27.44358796,20.2233232,2.36581826,44.97922957,545806.42,415143.6453,38.76283107,45.51718714,1.160370085,7.166265511
Dp1AA01039,A10,27.44443287,28.47430726,3.338109391,38.70305801,765553.6236,584723.8153,40.04795191,41.90091685,0.96641791,9.404981185
Dr8AA000901,R187,27.4452662,23.19798067,2.716350155,43.90331445,625030.0201,469832.156,47.07128676,46.0551447,0.932698413,8.318730825
Dr4AD000568,R102,27.44761574,15.88214632,1.854256518,42.34921482,430188.5165,249984.42,24.95525362,42.34921482,1.697005988,5.036930858
Dr5AE000689,R128,27.44846065,23.8768038,2.796342274,47.90810964,643109.0132,415356.2277,30.06585047,47.90810964,1.593439364,7.021406811
Dp1AA000018,A10,27.44930556,25.16784763,2.948478123,31.38085784,677493.187,577056.4196,40.01806538,34.22007831,0.784167289,9.077015205
Dr6AD000774,R133,27.45159722,20.27656212,2.372091903,52.33131627,547224.3241,290150.9543,24.95525362,52.33131627,2.097005988,5.127376167
Dr3AE000484,R98,27.4524537,19.40806861,2.269749137,45.42752754,524093.8687,276550.4891,27.25651653,45.42752754,1.666666667,5.8785759
Dr5AA000604,R128,27.45328704,23.45358127,2.746469979,42.19978217,631837.3919,480576.7063,37.98578126,42.79751279,1.110936271,7.984708632
Dr5AD000676,R128,27.45561343,16.22026724,1.894100489,38.07544085,439193.6396,272450.8227,31.052106,38.16510044,1.226179018,6.142061769
Dp2AE000194,B100,27.45645833,12.39822361,1.443713106,25.16445934,337401.733,283826.3869,26.56912631,25.16445934,0.947131609,5.91265658
Dr7AA000807,R161,27.45814815,24.19639865,2.834003145,25.19434587,651620.7343,694778.0223,39.00192332,28.42209125,0.645977011,9.165971346
Dr5AD000678,R128,27.45980324,16.98983853,1.984786319,39.30078863,459689.5146,270973.3268,30.69346762,39.30078863,1.280428432,6.192493353
Dp1AE000087,A10,27.46064815,18.45791521,2.157783616,32.66597869,498788.5776,428385.3176,33.98098606,36.58111429,0.961301671,7.213940476
Dr4AA000517,R102,27.46230324,23.28598622,2.726720677,44.17229323,627373.8585,322691.455,25.52309771,44.17229323,1.730679157,6.591045759
Dr3AD000462,R98,27.46459491,15.34225526,1.790636072,43.30558382,415809.6801,277085.3118,25.94150915,43.48490301,1.669354839,4.978765554
Dr1AE000188,R20,27.46543981,26.56975209,3.113677725,52.95893343,714829.8955,653839.0732,29.5278929,53.94518896,1.793522267,7.175443319
Dp1AA000007,A10,27.46628472,27.0423954,3.169373735,37.95589472,727417.7328,601099.395,38.01566779,41.03420745,0.998427673,9.020076058
Dr8AA000913,R187,27.46712963,24.33011439,2.849760129,41.15375357,655181.9651,461431.7837,39.18124251,43.72399526,1.050343249,8.310083959
Dr6AD000773,R133,27.4694213,20.15516125,2.357786095,52.48074893,543991.0731,225043.0194,24.38740952,52.48074893,2.151960784,4.98037094
Dp2AE000192,B100,27.4702662,18.38141787,2.148769214,39.56976741,496751.2356,362541.5205,28.48186431,39.56976741,1.389296957,6.260103328
Dr4AD000571,R102,27.47299769,12.47318831,1.452546903,25.07479974,339398.2565,224409.1198,26.12082834,25.07479974,0.959954233,5.901065788
Dr2AE000397,R70,27.47384259,20.06212758,2.346823062,48.26674802,541513.3216,360305.0765,29.85664475,48.26674802,1.616616617,6.131955293
Dr5AA000608,R128,27.47467593,23.71423687,2.777185483,43.33547035,638779.3929,511209.7367,39.59965394,43.63433567,1.094339623,8.078352713
Dp2AD000172,B100,27.47697917,15.97897124,1.86566631,42.91705892,432767.24,193459.6205,23.96899809,42.91705892,1.790523691,4.853479081
Dr7AE000888,R161,27.47782407,19.66033506,2.299476066,29.16925453,530812.4425,498758.7556,31.73949622,31.5302905,0.919020716,7.570875539
Dr1AA000213,R20,27.47950231,21.37664493,2.501725017,50.56801092,576522.6622,513203.779,40.73534213,50.56801092,1.24137931,7.242484156
Dp1AD000067,A10,27.48184028,15.98085343,1.865888106,38.94215026,432817.3679,407900.4525,33.4430285,40.97443438,1.164432529,6.224606097
Dr6AE000787,R133,27.48268519,24.2350372,2.838556289,52.86927383,652649.7889,425518.8217,32.57631909,53.4072314,1.62293578,7.035592301
Dr5AD000664,R128,27.59769676,17.89110892,2.090991495,36.04315672,483692.912,225695.1953,27.97379328,37.44782369,1.288461538,6.373063035
Dr8AE000996,R187,27.59841435,20.81252748,2.435249747,39.62954048,561498.6079,357163.4738,39.03180985,41.42273235,1.015313936,7.613384352
Dr3AD000480,R98,27.60113426,17.0992472,1.997678973,41.7514842,462603.3791,241812.0208,26.53923978,41.7514842,1.573198198,5.575581985
Dr3AE000493,R98,27.60197917,19.86221274,2.323265215,41.90091685,536189.0202,284225.5801,27.16685693,41.90091685,1.542354235,6.250585294
Dr4AA000501,R102,27.60282407,21.52283685,2.518952188,43.0963781,580416.1696,303729.2956,25.46332465,43.0963781,1.692488263,6.287005124
Dp2AD000169,B100,27.60516204,14.38443868,1.677767527,38.82260413,390300.2968,209006.9945,21.90682743,38.82260413,1.772169168,4.543083032
Dp2AE000186,B100,27.60600694,20.67055702,2.418520031,34.27985138,557717.5304,272774.0249,25.37366506,34.27985138,1.351001178,6.847243779
Dr2AA000302,R70,27.60768519,29.2386891,3.428183699,49.70130152,785911.2888,540617.292,34.22007831,49.82084764,1.452401747,8.509067481
Dr4AD000574,R102,27.60998843,12.88557484,1.50114229,28.24277206,350381.2842,234373.56,24.50695565,28.24277206,1.152439024,5.570324063
Dr1AE000199,R20,27.61083333,26.4126435,3.09516414,52.95893343,710645.6463,593132.8448,37.59725635,54.57280612,1.408585056,7.983651131
Dr5AA000613,R128,27.61246528,24.32105301,2.848692342,43.60444914,654940.635,435018.6586,36.61100082,43.81365485,1.191020408,8.000104534
Dr1AD000166,R20,27.61474537,18.75094438,2.192314002,52.68995464,506592.7789,382772.441,26.74844549,52.68995464,1.969832402,5.070371619
Dr7AE000900,R161,27.61559028,18.81630994,2.200016642,25.94150915,508333.6501,488830.868,29.40834678,27.97379328,0.882113821,7.46610595
Dr1AD000174,R20,27.61869213,13.01345581,1.516211707,52.42097586,353787.1184,272386.3746,30.45437537,52.54052199,1.721295388,4.353032486
Dr4AD000572,R102,27.62063657,11.70052487,1.361496694,33.62234769,318820.0284,181349.156,25.82196303,33.65223422,1.302083333,4.982155391
Dp2AE000193,B100,27.62148148,19.94134514,2.33259013,45.5769602,538296.5412,356292.944,30.66358109,45.63673326,1.486354776,6.390584315
Dr6AD000771,R133,27.62457176,20.87442444,2.442543649,52.74972771,563147.1005,349103.6182,27.34617612,52.74972771,1.928961749,5.626726859
Dr8AE000995,R187,27.62541667,22.55634412,2.640740079,45.06888917,607941.4115,439037.5244,40.7951152,45.06888917,1.104761905,7.800956341
Dr6AA000713,R133,27.62626157,28.6038553,3.353375256,52.89916036,769003.8568,466333.6842,32.75563828,53.70609671,1.614963504,8.013591003
Dr7AD000877,R161,27.62890046,16.90782908,1.975122374,36.52134122,457505.3695,308920.7314,31.61995009,37.56736982,1.155009452,6.449044586
Dp1AE000098,A10,27.62974537,24.82319284,2.907864204,41.72159767,668314.0484,567036.1885,37.59725635,44.41138548,1.109697933,8.28854772
Dp1AD000068,A10,27.63244213,14.60562219,1.703831663,24.68627484,396191.0437,356125.5714,33.80166688,25.2242324,0.730327144,6.872637674
Dr1AE000197,R20,27.63328704,23.82732925,2.790512222,52.66006811,641791.3649,555277.7836,41.63193807,52.66006811,1.264895908,7.729815535
Dr8AA000908,R187,27.63532407,24.19295695,2.833597576,44.79991039,651529.0718,469139.5798,37.65702941,45.87582551,1.18968254,7.974869869
Dp2AD000173,B100,27.63763889,11.70617142,1.362162081,28.54163737,318970.4122,226727.3262,25.19434587,28.54163737,1.132858837,5.353883245
Dr4AE000588,R102,27.6384838,12.48781557,1.45427057,21.63784865,339787.8221,210529.7002,22.50455805,21.63784865,0.961487384,5.900925237
Dr2AA000312,R70,27.64011574,22.53225217,2.637901097,32.60620563,607299.7741,434159.6717,31.47051744,32.60620563,1.036087369,7.946009848
Dr7AD000861,R161,27.64295139,15.8148179,1.846322577,35.53508569,428395.3691,375001.1588,30.5739215,36.49145469,1.16226784,6.192840095
Dp1AE000089,A10,27.6437963,25.62078178,3.001851618,39.45022129,689556.1134,595074.9439,37.65702941,40.40659029,1.047619048,8.599819113
Dp1AA01008,A10,27.64462963,26.81384448,3.142441429,44.26195282,721330.7709,595154.7826,36.79032,45.45741408,1.203086921,8.521761636
Dr5AA000618,R128,27.64546296,29.77527289,3.491414418,49.22311702,800202.0432,555000.7531,36.73054694,49.22311702,1.340113914,8.87287669
Dr3AD000467,R98,27.64777778,15.40038786,1.797486383,47.66901739,417357.9168,195204.5278,25.79207649,47.66901739,1.84820394,4.599989096
Dr2AE000388,R70,27.64862269,25.40330885,2.976224736,49.64152845,683764.1901,497359.1745,33.80166688,49.64152845,1.468611848,7.630317214
Dr8AA000910,R187,27.64945602,22.77094,2.666027931,45.60684673,613656.7107,446195.1072,40.46636335,45.63673326,1.127031019,7.799384007
Dr6AD000770,R133,27.65179398,21.4212258,2.506978401,52.95893343,577709.9779,272421.9653,22.50455805,53.4072314,2.353253652,4.818038402
Dr1AE000183,R20,27.65263889,25.02283879,2.931390367,52.66006811,673631.1887,578505.0582,36.4017951,52.66006811,1.446633826,7.594782526
Dr7AA000818,R161,27.65347222,26.63815604,3.121738406,27.55538184,716651.6874,681045.7752,35.3557665,29.79687169,0.779374472,9.410775772
Dr3AD000468,R98,27.65581019,13.17889979,1.535707529,35.65463182,358193.3628,215079.5411,25.79207649,35.65463182,1.382387022,5.131386103
Dr7AE000890,R161,27.65665509,24.6571842,2.888301844,28.78072962,663892.7657,563040.4086,35.89372407,31.61995009,0.801831807,8.926065553
Dp2AA01062,B100,27.65833333,16.30198092,1.903729581,20.20329514,441369.9075,308275.2889,25.25411893,20.20329514,0.8,7.093069412
Dr5AD000667,R128,27.66064815,16.74356819,1.955765966,40.16749804,453130.6341,258985.025,29.88653128,40.16749804,1.344,5.999168993
Dp2AE000187,B100,27.66149306,20.94739941,2.451142976,30.51414844,565090.6316,430173.5109,30.63369456,30.51414844,0.996097561,7.685108577
Dr6AA000719,R133,27.66311343,26.284171,3.080025015,52.9290469,707224.0575,537440.0986,29.85664475,53.3175718,1.772772773,7.15808164
Dr1AD000180,R20,27.66543981,19.6710635,2.300740301,52.54052199,531098.1716,399834.8254,34.45917056,52.54052199,1.524718127,6.247169567
